Decl,Nmeasure,RA,Reference,STAR LOGG,STAR LOGG err,STAR M_H,STAR M_H err,STAR TEFF,STAR TEFF err,STAR V,STAR V err,SourceNumber,Star_Id,Variable,f606w,f814w,Member
-53.6809744,2,265.190723,1,3.80167298,,-2.0258287881,0.0322668304,5973.60567353,11.8440014463,22.2111281547,1.1551947315,4747,260550,False,15.739,15.076,0.9998163581
-53.6776232,4,265.1905937,1,4.31590091,,-2.0882649537,0.0588621312,6236.56924521,21.0879046537,21.8312739884,1.9036829476,4751,260554,False,16.882,16.261,0.9998538494
-53.6863557,2,265.1903629,1,4.47373141,,-2.0500907166,0.1307371986,6205.90182615,43.3174729429,18.1780221688,4.8849602483,4767,260570,False,17.545,16.87,0.9998719692
-53.6862184,1,265.1901069,1,4.6169737,,-1.84292753,0.18879133,5724.47786623,128.1118644,-0.11634125,9.6654029137,4770,260573,False,18.15,17.431,0.998498261
-53.6843661,1,265.1899119,1,4.80065914,,-1.95466062,0.19703275,5183.82372628,159.55386622,18.9962476,7.5827125596,4775,260578,False,19.946,18.973,0.9998328686
-53.6814455,2,265.1902111,1,3.90481408,,-2.0582084322,0.0406199071,6076.02693131,16.9003953274,20.1368052992,1.3789203381,4778,260581,False,15.906,15.266,0.9998501539
-53.6804499,2,265.1898183,1,4.45719148,,-1.8417506566,0.0900959335,6131.36115801,33.8431697599,18.5984072669,3.5539558114,4780,260583,False,17.423,16.765,0.9999184012
-53.687552,2,265.1894932,1,4.34593284,,-2.1888289763,0.0775519967,6210.15949911,24.0764342426,18.9053470347,2.6029519311,4794,260597,False,16.996,16.367,0.9997022748
-53.686372,2,265.1897149,1,3.78235279,,-2.0734449545,0.0332468761,5937.96215516,11.2003033636,18.8217976757,1.142050901,4795,260598,False,15.758,15.078,0.9998061061
-53.6861241,1,265.189272,1,4.6729309,,-2.19300887,0.14038608,4833.71196271,110.55265104,-0.03624752,7.4895112601,4797,260600,False,19.918,18.86,0.9968050718
-53.6851803,1,265.189353,1,4.6885862,,-2.01950215,0.09539482,5246.76915675,71.90887185,20.10455707,3.5510555548,4798,260601,False,20.093,19.008,0.999907136
-53.6819874,2,265.1893847,1,4.50894957,,-1.9672907177,0.0807676851,6071.3684946,35.6028567055,15.6687293628,3.2239563052,4808,260611,False,17.578,16.917,0.9999437332
-53.6805629,2,265.1896221,1,4.34536128,,-1.9332835822,0.0751411875,6196.47443864,27.2017525983,18.4260633663,2.738024908,4810,260613,False,16.977,16.352,0.9999505281
-53.6796875,1,265.1897775,1,4.6756511,,-1.45870953,0.2164842,5431.95342923,145.67478053,31.68016265,7.1439850268,4813,260616,False,18.761,17.95,0.9815351963
-53.6785369,4,265.1894372,1,4.52226724,,-1.7242803354,0.0886787015,5742.39531066,63.1812738312,8.5978043059,3.2686542483,4816,260619,False,18.098,17.332,0.9995465875
-53.6782218,4,265.1897562,1,4.64093288,,-1.7859840793,0.0847081494,5192.81899982,57.8551079595,193.405688427,1.404620617,4817,260620,True,18.428,17.665,0
-53.6872804,2,265.1891974,1,4.63121213,,-1.7671545676,0.1355214041,5461.36352135,104.917066787,22.5466207012,5.1311252836,4834,260637,False,18.504,17.719,0.9997084141
-53.6871761,2,265.1886865,1,4.26426418,,-2.0771724157,0.0677365966,6255.62882429,23.5494811074,18.8395041712,2.1296656397,4836,260639,False,16.734,16.116,0.9998676181
-53.6857665,2,265.1890535,1,4.53610304,,-1.7919572301,0.0715518004,5732.02867691,46.8816010384,18.5650999418,2.8137039308,4841,260644,False,17.92,17.201,0.9998968244
-53.6837025,1,265.1891387,1,4.56857321,,-2.65114746,0.22531352,4719.96943725,143.06714124,-9.8400747,8.5221952853,4842,260645,False,18.787,17.902,0.8227553964
-53.6826086,2,265.1889492,1,4.5472907,,-1.9792431623,0.1096836572,6098.12102155,43.9860072764,16.8177241764,4.3055244535,4843,260646,False,17.896,17.189,0.9999245405
-53.6815563,2,265.1891782,1,4.31259649,,-2.0589138598,0.0644586613,6197.73417073,21.3950693222,16.6686430731,2.1762556904,4844,260647,False,16.882,16.259,0.9999153614
-53.6809612,3,265.1890647,5,3.59051681,,-1.9651303084,0.0247406442,5671.01966472,14.2140750846,25.1875942176,0.9634168481,4846,260649,False,15.477,14.746,0.999707818
-53.6797819,1,265.189199,1,4.69210972,,-1.70740079,0.20515915,5117.06322285,138.09151915,30.6810497,7.7671744806,4847,260650,False,19.052,18.191,0.9982363582
-53.6788075,4,265.1890778,1,4.53950661,,-1.7518968645,0.078486694,5999.22904358,47.1981076153,9.5304878222,3.0954744316,4850,260653,False,17.791,17.102,0.9997203946
-53.6874702,2,265.1881453,1,4.42796225,,-2.0049880786,0.0783213036,6098.07386379,30.3524881478,5.9354846944,3.0286639419,4864,260667,False,17.393,16.724,0.9991044402
-53.686333,2,265.1882941,1,4.18382104,,-2.1230341937,0.059053243,6259.68473299,19.3564490018,23.4142989595,1.8361862657,4868,260671,False,16.496,15.885,0.9998024702
-53.686519,1,265.1881354,1,4.66050805,,-1.60859262,0.20906376,5522.16178367,174.04105153,15.25624285,7.3227499066,4869,260672,False,18.543,17.768,0.998845458
-53.6854181,3,265.1884752,5,2.25102831,,-1.9649345195,0.0124040955,5067.16821895,9.7683048439,21.7677314169,0.5342202912,4871,260674,False,12.741,11.86,0.9999672174
-53.6846271,3,265.1885769,5,1.68955852,,-1.8316826193,0.0148809347,4919.32776914,11.4766437184,22.9908883986,0.5225584716,4872,260675,False,11.608,10.656,1
-53.6837952,2,265.1883719,1,4.15946744,,-0.4791086228,0.0376545232,5125.10021823,21.4314042248,-79.9595892927,1.3281877856,4873,260676,False,17.438,16.591,0
-53.6831313,2,265.1882715,1,4.18904153,,-2.1480672862,0.0687848511,6289.21837368,25.2122190509,13.1707806055,2.0526352753,4874,260677,False,16.539,15.921,0.9998157024
-53.6833208,2,265.1882247,1,4.48471764,,-1.8800895591,0.1025962546,6130.84857579,39.9660116877,17.4332463414,4.1328149741,4875,260678,False,17.607,16.925,0.9999244809
-53.682868,2,265.188318,1,4.58302521,,-1.7374820888,0.1071897233,5737.45820793,78.4669818727,13.8637674581,3.7329208428,4876,260679,False,18.053,17.334,0.9997773767
-53.6816637,2,265.1880798,1,4.42956955,,-1.860736901,0.068327703,6187.99501737,27.7529314388,22.5940313092,2.642486577,4879,260682,False,17.281,16.638,0.9999140501
-53.6804836,2,265.1882388,1,4.30167267,,-2.0830980605,0.0653136623,6193.49164745,20.2547058922,18.6321116945,2.3055280939,4881,260684,False,16.849,16.227,0.9998858571
-53.6801961,2,265.1881458,1,4.35358012,,-1.8865881932,0.074338641,6367.25316823,25.2387361089,13.3966663629,2.4804151357,4882,260685,False,17.025,16.394,0.9999342561
-53.6791424,4,265.188299,1,4.04524297,,-2.0029333426,0.0484497514,6438.10328264,11.7280921023,12.5165059089,1.5410441031,4885,260688,False,16.2,15.575,0.9999495745
-53.6789825,4,265.1880375,1,4.14482304,,-2.1340120474,0.0467457455,6263.05033373,17.2708881045,13.3820192038,1.407496789,4886,260689,False,16.442,15.82,0.9998137951
-53.678703,4,265.1885127,1,4.38392587,,-1.9107041189,0.0527636393,6226.89936312,21.3230361275,14.7335171881,1.9502042166,4887,260690,False,17.163,16.519,0.9999567866
-53.6867172,2,265.1877757,1,4.49644423,,-1.9669210173,0.085051449,6094.74535306,33.1128585992,14.7572169647,3.2816917628,4905,260708,False,17.571,16.904,0.9999370575
-53.685305,2,265.1875706,1,4.60452556,,-1.7500207726,0.0006668106,5607.45822729,51.1975701574,24.5388819814,2.6345964089,4909,260712,False,18.298,17.54,0.998857677
-53.6847522,2,265.1877693,1,4.49516479,,-1.7704505693,0.056634356,5629.38582029,37.8882525502,14.107879264,1.96764173,4910,260713,False,17.718,17.018,0.9998451471
-53.6837464,1,265.1880222,1,4.72840501,,-1.31296289,0.1961948,5365.75857174,122.39964597,4.48647525,9.7489416151,4911,260714,False,19.165,18.304,0.9195199013
-53.683696,2,265.1875145,1,4.49328848,,-1.8474334385,0.1131336035,6044.7797168,55.4281863877,24.7648891942,4.5745068895,4912,260715,False,17.658,16.97,0.9997794032
-53.6835835,2,265.1875154,1,4.50576601,,-1.8706743258,0.1187083343,5906.75526919,70.5288127613,14.7142314893,4.8556686223,4913,260716,False,17.775,17.069,0.999899447
-53.6830074,1,265.1874938,1,4.70548971,,-1.46371018,0.20197113,5602.58335322,172.78284878,32.99671253,7.2347041092,4914,260717,False,19.05,18.198,0.97647506
-53.6814174,2,265.1875929,1,4.62748948,,-1.7918019447,0.1105877191,5883.08220254,71.1766893761,11.1469236413,4.292433442,4916,260719,False,18.166,17.45,0.999802053
-53.681068,3,265.1875444,5,3.84547505,,-1.9755156104,0.0397012962,6055.26538894,17.0984440862,22.6838541947,1.2846430915,4917,260720,False,15.841,15.18,0.9997513294
-53.6808897,2,265.1880131,1,4.02669335,,-2.1176540085,0.0467444784,6228.11649125,14.0533255516,16.28922489,1.4335582599,4918,260721,False,16.116,15.5,0.9998698235
-53.6857981,2,265.1873271,1,4.59919685,,-1.9224413872,0.1113155053,5399.28486343,74.3374541443,20.7543526959,4.1050523344,4927,260730,False,18.438,17.647,0.9999079108
-53.6826848,2,265.1873328,1,4.10250642,,-2.064157364,0.0518736339,6290.7760753,20.6989568473,12.6851256839,1.5597722359,4931,260734,False,16.292,15.68,0.999894619
-53.6824024,2,265.1872788,1,4.44615313,,-1.8897743578,0.1054971339,6122.24464317,44.209169018,9.1712975293,4.6366533868,4932,260735,False,17.456,16.784,0.99979949
-53.6822226,2,265.1872435,1,4.5666337,,-1.7891053053,0.1174585708,5927.75731271,67.4967693039,35.130777143,4.8215089942,4933,260736,False,18.053,17.324,0.9926836491
-53.6811621,2,265.1873803,1,4.45093092,,-2.1127426997,0.1418662923,5978.1069453,64.6319969346,15.2009114162,5.1955149977,4937,260740,False,17.388,16.734,0.9998512864
-53.6846827,2,265.1863192,1,4.48424583,,-1.7587822706,0.1243597519,6122.68699564,61.4620599648,18.7775475618,5.728460272,4956,260759,False,17.674,16.977,0.9998028278
-53.6832938,2,265.1863732,1,4.02784076,,-2.2134057406,0.0548175393,6279.43446987,17.4020977706,7.9414752763,1.5381107163,4958,260761,False,16.123,15.506,0.9986892343
-53.6830089,2,265.1865966,1,4.5657345,,-1.630416723,0.0862786766,6359.74706767,40.4745245174,22.6843186516,3.7480095101,4959,260762,False,17.948,17.241,0.9992557764
-53.680082,2,265.186588,1,4.53673446,,-1.9550810195,0.0812685669,5958.36761472,42.3632694916,26.5827999613,3.1440193158,4963,260766,False,17.834,17.134,0.9996737242
-53.6791691,4,265.1863664,1,3.84905303,,-1.983714065,0.0287313504,5992.40682375,11.4848988706,8.0671347349,1.0565894861,4967,260770,False,15.846,15.186,0.9993745685
-53.6855398,2,265.1858943,1,4.28884835,,-2.1644751322,0.0733581138,6246.83868287,24.1774154762,14.0597420132,2.282603195,4975,260778,False,16.837,16.21,0.9998005629
-53.6847317,2,265.186191,1,4.05594275,,-2.0135809415,0.0708462615,6254.56236633,25.1094723016,26.3064714189,2.3088700781,4976,260779,False,16.186,15.571,0.9997298121
-53.683872,2,265.1861965,1,4.53832772,,-2.0634189576,0.1156916946,5980.15130287,61.0415897106,4.4108857554,4.3644380374,4979,260782,False,17.82,17.124,0.9986947179
-53.682712,2,265.1860458,1,3.7265043633,0.0177615271,-1.8468399079,0.052589414,8203.75497554,13.7833451936,21.2419942856,0.8319320789,4980,260783,False,13.651,13.477,0.9999222159
-53.6808328,1,265.1857167,1,4.66755043,,-1.73379551,0.28455067,5567.0525055,231.55951119,10.03083218,9.4971876808,4985,260788,False,18.679,17.88,0.998734653
-53.6804831,2,265.1860983,1,4.22162391,,-2.033040619,0.0547440962,6212.36086555,17.6848550218,18.3729540319,1.7756217713,4986,260789,False,16.568,15.963,0.9999116063
-53.6791363,4,265.1859696,1,4.33436538,,-1.7184075131,0.0493353989,6159.87684414,19.7353190224,20.7108913363,1.9090480877,4988,260791,True,16.996,16.36,0.9996994138
-53.6873586,1,265.1853234,1,4.68414022,,-1.51598808,0.21304574,5371.76374401,145.35698632,27.67666061,7.0367892726,5013,260816,False,18.883,18.052,0.9949361682
-53.6848736,2,265.1855552,1,3.82325689,,-1.9758607042,0.0324372448,6003.25002708,13.0983532138,18.2419744705,1.2161201409,5016,260819,False,15.849,15.172,0.9999759793
-53.6828567,2,265.1854873,1,3.60787865,,-1.8618939574,0.0253581782,5734.81547848,12.764667334,12.6003251045,1.0002818652,5018,260821,False,15.536,14.801,0.9999316931
-53.6814223,2,265.1856772,1,4.35253603,,-2.0619659467,0.081191405,6192.80637323,26.5477245561,13.1839237597,3.0411693934,5023,260826,False,17.031,16.398,0.9998837113
-53.6815349,2,265.1852282,1,4.21149524,,-2.0815075678,0.0637503903,6297.80608795,25.624857539,18.8482348896,1.9369174446,5024,260827,False,16.614,15.992,0.9998819232
-53.6805207,2,265.1855857,1,4.29202244,,-2.0631589207,0.0650346272,6222.79190838,22.4226488599,19.2267833196,2.1009082199,5027,260830,False,16.841,16.215,0.9998897314
-53.6802053,3,265.1852529,1,4.54749306,,-1.8754001551,0.0799099351,5689.59450682,51.3994800192,8.8507675702,3.1842472976,5030,260833,False,17.98,17.255,0.9998079538
-53.6798968,5,265.1856345,5,2.34931629,,-1.9183744379,0.0096294738,5273.82595291,5.5224767032,11.1462589235,0.3931932733,5031,260834,False,12.77,11.951,0.9990977049
-53.6797284,4,265.1853217,1,3.83792845,,-1.9629411814,0.0346044833,5963.89895534,13.9280820478,18.8353894178,1.3394162276,5032,260835,True,15.874,15.2,0.9999815226
-53.6856321,2,265.1849786,1,4.63040838,,-1.60718284,0.13106295,5760.50319848,95.6114845,10.13117591,5.60306471,5061,260864,False,18.307,17.563,0.9985672832
-53.6853229,2,265.1846267,1,4.58058278,,-1.8467097414,0.0974954239,5984.11394723,51.8787479977,23.5964999538,3.8219101115,5062,260865,False,17.962,17.261,0.9998515248
-53.6836156,2,265.1849657,1,4.58294748,,-2.2621507331,0.1128653892,4916.32137108,47.180584991,18.6157687463,5.03986045,5065,260868,True,18.212,17.459,0.9995920062
-53.6833962,2,265.1850159,1,4.51022595,,-2.0112981535,0.0904719049,6161.33206547,35.7358532756,14.8272524561,3.3808500353,5066,260869,True,17.737,17.042,0.9999232292
-53.6830513,2,265.1846999,1,4.42880304,,-2.0439374337,0.0988201782,6152.00964501,34.0917352931,17.0565491163,3.6109905513,5067,260870,False,17.346,16.688,0.9999130964
-53.6814459,2,265.1847266,1,4.63613,,-1.5462171234,0.1163965985,5744.49813913,89.4397459962,20.1839079842,4.3094673729,5070,260873,False,18.49,17.711,0.9985474944
-53.6830736,3,265.1843894,5,3.660558,,-1.9419284027,0.0282577151,5766.64308694,13.6707187895,17.5600682587,1.0718985418,5092,260895,False,15.641,14.913,0.9999978542
-53.682454,2,265.1841078,1,4.54801047,,-1.7429892535,0.1221258566,5949.37596142,74.4017255884,21.729742437,1.1862533673,5093,260896,False,17.949,17.231,0.9997532964
-53.6825093,1,265.1839404,1,4.59232542,,-1.74645692,0.19895041,5700.77383328,135.63314051,14.5722035,7.5170055862,5094,260897,False,18.225,17.475,0.999592483
-53.681936,3,265.1842136,5,3.575981,,-1.8563890514,0.0238190466,5649.99930829,14.4385492481,23.0753088983,0.9484260749,5095,260898,False,15.549,14.79,0.9999918342
-53.6808831,2,265.1842093,1,4.48858732,,-1.7905106865,0.07331618,5842.36317135,46.8613521088,26.0426861461,2.9086581324,5099,260902,False,17.645,16.957,0.9996916056
-53.6875951,2,265.1836733,1,4.44357613,,-1.5690796733,0.0606835532,6096.35697142,28.9019645939,31.4052911883,2.9367973194,5116,260919,False,17.485,16.805,0.9832835197
-53.6872866,2,265.1833577,1,4.30293483,,-2.0718605761,0.0642422812,6241.94850041,22.4689925766,7.5440208571,2.2217730087,5117,260920,False,16.835,16.217,0.9992892146
-53.686916,2,265.1838563,1,4.45885636,,-1.7664373968,0.0625650871,6131.35266383,26.0811456465,18.3276982702,2.6743408641,5118,260921,False,17.378,16.731,0.9998767972
-53.6865859,2,265.1833608,1,4.21082201,,-1.9938439156,0.055919667,6297.05013776,21.4591685408,18.544919981,1.8009865846,5119,260922,False,16.519,15.919,0.9999439716
-53.6853201,2,265.183519,1,4.45570768,,-1.794137482,0.0679589691,6152.98939411,27.8868213729,17.6848843273,2.7484970678,5122,260925,False,17.446,16.782,0.9999006987
-53.6848483,2,265.1836802,1,4.41625243,,-2.0791531225,0.0800375325,6186.10526532,25.8839330178,18.6435738616,2.917306319,5123,260926,False,17.321,16.661,0.9998907447
-53.6837752,2,265.1833945,1,4.59888448,,-2.0197295861,0.1229784202,5766.05611785,75.4020798586,0.2607345267,4.4687425891,5125,260928,True,18.164,17.431,0.9936230183
-53.6827234,2,265.183478,1,4.51334477,,-1.7229942335,0.076119015,6066.06601446,37.0319616283,12.0221315392,3.0975142531,5128,260931,False,17.709,17.022,0.9997304678
-53.6817727,2,265.1838653,1,4.62344904,,-1.9181160365,0.1367634471,5679.51506899,93.7524386551,16.2768688186,5.6830659073,5130,260933,False,18.301,17.554,0.9998987317
-53.680998,2,265.1837085,1,4.64199477,,-1.8536076062,0.1189419199,5766.45546151,84.6564911884,21.49779288,5.0577127734,5131,260934,False,18.374,17.623,0.999871254
-53.6806017,1,265.1836268,1,4.70335949,,-1.40217285,0.20895768,5286.98071709,145.16093858,47.81772783,10.0354159568,5133,260936,False,19.222,18.333,0.5427091122
-53.6867707,2,265.1830898,1,4.55202536,,-1.7682054879,0.0935745793,5860.2523332,59.6424571161,17.5058772654,3.5999035454,5149,260952,False,17.863,17.166,0.9998645186
-53.6839525,2,265.1831251,1,4.58427627,,-1.8890446047,0.1041822277,5789.6482777,67.7514813025,14.8358502956,4.0657901737,5152,260955,False,18.094,17.367,0.9999206066
-53.6838854,1,265.1827719,1,4.73125793,,-1.77502771,0.22512396,5393.43282331,159.39503549,22.97469197,8.0567929924,5153,260956,False,18.974,18.154,0.9995254278
-53.6824839,1,265.1831088,1,4.57500875,,-2.02147656,0.27819308,5716.37177868,183.6398909,12.26908427,11.3034744612,5155,260958,False,18.147,17.403,0.9996153116
-53.6820551,2,265.183263,1,4.30040844,,-2.0087403595,0.0700215079,6289.05528813,28.9526447709,14.4195951067,2.2400533087,5157,260960,False,16.863,16.237,0.9999369979
-53.6810637,4,265.1830069,1,3.97013181,,-2.0135163776,0.0387361489,6179.03302748,14.2065964869,18.4954087845,1.3317528968,5159,260962,False,16.079,15.437,0.9999108911
-53.6808439,4,265.1830021,1,4.40834757,,-1.968863481,0.0764381039,6141.76145779,31.4505108591,19.2110470244,2.7690536186,5160,260963,False,17.38,16.702,0.9999395013
-53.6803372,4,265.1832569,1,4.4314629,,-1.976572115,0.06438592,6128.25347924,22.6395175297,13.4520741318,2.5214955814,5162,260965,False,17.407,16.737,0.9999377131
-53.6869792,2,265.1824824,1,4.6960831,,-2.1610622709,0.1647179742,5322.50700296,101.605324638,8.8968346352,6.4659047327,5186,260989,False,18.673,17.893,0.9995864034
-53.6853093,2,265.1827022,1,4.1450283,,-2.087596926,0.0561629254,6448.73471141,12.8723167454,19.8489012236,1.6609112512,5188,260991,False,16.363,15.76,0.9998632669
-53.6849471,2,265.1823247,1,3.6835537833,0.0190471196,-1.9234137602,0.0544603223,8163.99690423,13.6116287533,14.901180891,0.8378731092,5190,260993,False,13.624,13.475,0.9999623299
-53.6837453,2,265.1823015,1,4.37587897,,-1.9777972261,0.0730883573,6190.26263623,26.8180952022,25.2589096836,2.8143352625,5196,260999,False,17.168,16.518,0.9997780323
-53.682625,2,265.182485,1,4.4249859,,-1.9044832952,0.074248611,6162.53798979,26.5606760559,23.5109336583,2.9152256318,5197,261000,False,17.367,16.702,0.9998825192
-53.681623,3,265.1824576,5,3.7472312,,-1.9429031313,0.0326538396,5850.43651959,17.0840609382,18.8305345118,1.0722564324,5201,261004,False,15.741,15.043,0.9999946356
-53.6814846,3,265.1822148,1,4.34670955,,-1.9775323733,0.0844543175,6218.32527616,31.1799062385,5.4233013985,3.1397056773,5202,261005,False,17.055,16.413,0.9991627932
-53.6812648,1,265.1823754,1,4.6438891,,-1.55074669,0.20730138,5514.35131088,167.46314248,10.95169309,6.829645168,5205,261008,False,18.675,17.862,0.9973260164
-53.6867769,3,265.1819244,5,3.75880852,,-1.9867085742,0.0330498591,5893.30819133,13.7318265507,10.8289432692,1.1217941215,5235,261038,False,15.691,15.013,0.9999451041
-53.685358,2,265.1819147,1,4.68096355,,-1.324091276,0.1167635722,6319.93883551,71.7418596948,23.9980346206,5.299713176,5237,261040,False,18.83,18.008,0.9343835711
-53.6849204,2,265.1818301,1,3.94168385,,-2.0022650175,0.0472800073,6187.25787222,17.4482586421,17.3819710257,1.4991939745,5241,261044,False,15.914,15.295,0.9999496341
-53.6847742,2,265.1819884,1,4.36370038,,-1.8909555797,0.0924833581,6431.10669792,37.3752284356,25.644121116,3.7277420934,5242,261045,False,17.087,16.448,0.9997783899
-53.6835489,2,265.182164,1,4.66255402,,-1.9128876124,0.1490992338,6194.76529793,74.4181659545,27.6976951816,6.0754680036,5243,261046,False,18.186,17.487,0.9996161461
-53.6866254,2,265.1814316,1,4.23779872,,-2.0396132024,0.06779529,6296.96735107,28.1110427759,14.8910912048,2.0758542758,5279,261082,False,16.597,15.995,0.9999269247
-53.68629,1,265.181417,1,4.67180109,,-1.46032728,0.1913811,5439.06294764,126.658938,12.135184,6.8071419623,5281,261084,False,18.807,17.984,0.9942073822
-53.6860467,2,265.1811104,1,4.57700182,,-1.5729197324,0.0929423965,6094.38936842,43.3282429831,17.8653443254,4.0183170631,5283,261086,False,17.896,17.207,0.9989960194
-53.6858333,2,265.181302,1,4.64164108,,-1.8605176869,0.1575618803,5309.36254823,111.32601655,16.3530272986,5.5725087071,5285,261088,False,18.392,17.637,0.9998654127
-53.6839164,2,265.181112,1,4.46489815,,-1.7820770127,0.1018610226,6065.19016922,44.5371233486,25.498890323,4.2570947982,5288,261091,False,17.557,16.874,0.9996861219
-53.6837953,2,265.1812527,1,4.35415683,,-1.753675977,0.1409623744,6275.55814263,61.153996387,17.5827270853,5.7012493567,5290,261093,False,17.009,16.382,0.9997794628
-53.6827118,2,265.181244,1,4.63187579,,-1.1536797716,0.1259148393,5949.5434544,87.4422393785,18.9087128707,5.5423791249,5291,261094,False,18.582,17.781,0.4986974299
-53.686102,2,265.1805689,1,4.32457075,,-1.9063117888,0.053610308,6193.57909806,19.9668306599,15.4427562504,1.915639948,5328,261131,False,16.844,16.237,0.9999569058
-53.6855807,1,265.1804954,1,4.7878707,,-1.61483305,0.1157718,5605.50309037,101.97721287,7.72158672,4.4911643321,5329,261132,False,20.101,19.087,0.9978454709
-53.68343,2,265.1807234,1,4.58614371,,-1.6502790669,0.0846515953,5523.49146111,61.3274370465,23.9712881336,3.0224073591,5334,261137,False,18.24,17.483,0.9991987944
-53.6830431,2,265.1806386,1,4.65733464,,-1.4144873477,0.1379473105,5629.95222593,101.197520744,30.0733253601,6.170418045,5336,261139,False,18.591,17.804,0.9627968073
-53.6828769,1,265.1804303,1,4.68438162,,-1.57929013,0.23653958,4990.81791542,149.8747348,21.19853859,9.5821206055,5337,261140,False,18.98,18.129,0.998115778
-53.6874293,1,265.1799127,1,4.68131416,,-1.62244709,0.18561385,5456.58273087,124.03057008,23.2702789,6.6462108151,5369,261172,False,18.677,17.887,0.9989581108
-53.6863383,2,265.1799223,1,4.41144501,,-2.0723358557,0.0756552836,6256.99395318,27.8795493604,15.4831083902,2.4712283429,5370,261173,False,17.033,16.435,0.9999049306
-53.6842384,2,265.1801239,1,4.43410508,,-1.9575529158,0.0816669412,6183.09900306,27.5749098549,25.9997438283,2.9271583687,5372,261175,False,17.329,16.678,0.9997469187
-53.683444,2,265.1801211,1,4.16482449,,-1.9185312409,0.0573525021,6373.64538692,19.487288822,13.6642065884,1.8974400573,5373,261176,False,16.464,15.849,0.9999501109
-53.6832759,2,265.1799049,1,4.49152585,,-1.6483008743,0.101365766,6117.14248665,44.8955476491,12.7678736856,5.1511897779,5375,261178,False,17.603,16.926,0.9993873239
-53.6817387,3,265.1801564,1,4.60205793,,-1.2748957888,0.0935944994,5673.56210003,71.679488267,-3.2028265199,4.3891329476,5380,261183,False,18.47,17.674,0.0154347597
-53.6872776,2,265.1792935,1,4.5445497,,-1.723770863,0.086975762,6054.94274338,41.6240238827,21.7724917599,3.8787440271,5409,261212,False,17.782,17.098,0.9997360706
-53.6859482,2,265.1797264,1,4.36334135,,-1.7669651625,0.0501783572,6031.46078623,25.3226301202,7.7506340805,2.0682444281,5413,261216,False,17.007,16.386,0.9995271564
-53.6855423,3,265.1796717,5,2.06839241,,-1.8808145315,0.0133351918,5014.08314015,9.0580920429,18.1971673608,0.5183385314,5414,261217,False,12.312,11.427,0.9999976158
-53.6852816,2,265.1794561,1,4.49931655,,-1.7462414082,0.0634446003,5618.77519195,49.595523899,6.4611307883,2.1036017551,5415,261218,True,17.588,16.919,0.999004364
-53.6830343,2,265.1797132,1,4.51906866,,-1.89393722,0.20013399,5877.96971824,114.5617125,24.37015955,8.3478728134,5417,261220,False,17.78,17.081,0.9996993542
-53.6829933,2,265.1794515,1,4.33338314,,-2.1642791759,0.086560556,6197.19614574,25.9802211694,22.8374503836,3.0566274724,5418,261221,False,17.024,16.381,0.9997441173
-53.6825193,2,265.1797099,1,4.50695245,,-1.8272785481,0.09422552,6068.60292326,41.1951701176,13.1275291747,4.2712040123,5419,261222,False,17.705,17.015,0.999884367
-53.6816164,4,265.1797165,1,4.40557767,,-1.9006439606,0.0564149982,6091.03066487,21.8270803177,12.6045234033,2.0461930494,5420,261223,True,17.31,16.646,0.9999275208
-53.6873593,2,265.1790086,1,4.34763303,,-1.8800220399,0.0630377159,6144.69536287,23.9198555033,9.9871441557,2.470695492,5457,261260,False,16.983,16.358,0.999858737
-53.6859254,2,265.1791955,1,4.56336212,,-1.7883112517,0.07435122,5702.95582205,49.8602979066,17.8928040994,2.8862916884,5459,261262,False,17.816,17.136,0.9998944998
-53.6821071,4,265.1789669,1,4.458185,,-1.8164887731,0.0548992276,6116.62513171,21.9106184348,16.1124704284,2.2093732379,5469,261272,False,17.525,16.845,0.9999209046
-53.6855321,2,265.1782934,1,4.52658773,,-1.7797984065,0.0833860431,5889.31181695,49.2112705184,11.8351910099,3.0585995276,5503,261306,False,17.801,17.102,0.9998322129
-53.6824374,2,265.1782643,1,4.6434358,,-1.4492721833,0.1437584543,5445.26281362,106.802553539,29.2931197801,5.7941555507,5504,261307,False,18.707,17.887,0.9810341597
-53.6826534,4,265.1782137,1,4.32041901,,-1.949006847,0.0571897011,6228.52654639,21.1848471784,-0.0411257889,2.0269257914,5505,261308,True,16.933,16.303,0.9612056017
-53.6872401,2,265.1777482,1,4.50396884,,-1.8739901477,0.0805298747,6155.51052548,30.3882019999,16.9903097291,3.3507120682,5543,261346,False,17.578,16.914,0.9999377131
-53.6864185,1,265.1777666,1,4.59648869,,-2.96106483,0.46039234,4584.27255628,205.84336452,-30.91995174,14.957405151,5545,261348,False,18.9,18.009,0.6934310198
-53.6861599,2,265.1777379,1,4.46143352,,-1.871339357,0.0712992261,6069.90781026,32.3791231864,14.8454925658,2.9731021481,5548,261351,False,17.412,16.759,0.9999378324
-53.6847548,1,265.1779504,1,4.69761311,,-1.78590597,0.23083051,5497.33556871,179.6454012,-4.61788201,8.260235615,5549,261352,False,18.842,18.028,0.9864126444
-53.6840785,2,265.1779602,1,4.28555299,,-2.0418977506,0.0630496396,6225.47777133,21.8417989239,24.9829853823,2.1173624824,5551,261354,False,16.837,16.208,0.9997490048
