 3581.00    0.37164   0.35047   34.324
 3582.00    0.36431   0.35448   34.609
 3583.00    0.36551   0.36267   34.754
 3584.00    0.37441   0.35897   35.607
 3585.00    0.36251   0.34654   36.775
 3586.00    0.36073   0.34184   37.320
 3587.00    0.36368   0.35140   35.516
 3588.00    0.37666   0.37462   33.623
 3589.00    0.39526   0.40753   31.992
 3590.00    0.41350   0.44150   29.169
 3591.00    0.44935   0.46789   -1.000
 3592.00    0.47346   0.47663  256.794
 3593.00    0.47483   0.47686  256.794
 3594.00    0.47661   0.48195  253.653
 3595.00    0.49531   0.50010  245.667
 3596.00    0.51785   0.52179  233.835
 3597.00    0.52815   0.53632  226.841
 3598.00    0.54837   0.54873  220.871
 3599.00    0.56166   0.55634  217.174
 3600.00    0.55805   0.55009  219.578
 3601.00    0.54352   0.52603   -1.000
 3602.00    0.52516   0.49378   -1.000
 3603.00    0.50002   0.46546   -1.000
 3604.00    0.48940   0.45257   -1.000
 3605.00    0.47771   0.45363   -1.000
 3606.00    0.46750   0.45430   -1.000
 3607.00    0.47877   0.44440   -1.000
 3608.00    0.46368   0.42674   -1.000
 3609.00    0.44383   0.41912   -1.000
 3610.00    0.44315   0.43385   -1.000
 3611.00    0.47304   0.45735   -1.000
 3612.00    0.48672   0.47139   -1.000
 3613.00    0.49024   0.48373  249.495
 3614.00    0.50489   0.49863  244.928
 3615.00    0.51721   0.51085  236.116
 3616.00    0.52274   0.49977   -1.000
 3617.00    0.49641   0.45674   -1.000
 3618.00    0.45431   0.41540   -1.000
 3619.00    0.43815   0.41357   30.123
 3620.00    0.44183   0.44244  191.283
 3621.00    0.48645   0.48192  247.524
 3622.00    0.52162   0.50975   -1.000
 3623.00    0.53669   0.52563   -1.000
 3624.00    0.54803   0.54243  224.404
 3625.00    0.56396   0.57160  216.251
 3626.00    0.58262   0.60083   -1.000
 3627.00    0.60085   0.61687   -1.000
 3628.00    0.59943   0.60328  207.475
 3629.00    0.57006   0.55359   -1.000
 3630.00    0.52041   0.48943   -1.000
 3631.00    0.47534   0.44973   -1.000
 3632.00    0.45730   0.44466   -1.000
 3633.00    0.47143   0.46572  256.794
 3634.00    0.48829   0.48840  253.357
 3635.00    0.50366   0.50404  247.414
 3636.00    0.51719   0.51387  238.239
 3637.00    0.53737   0.53302  227.052
 3638.00    0.55993   0.55896  216.801
 3639.00    0.57969   0.58251  209.447
 3640.00    0.58985   0.59001  208.976
 3641.00    0.58088   0.57610  214.078
 3642.00    0.56792   0.54950   -1.000
 3643.00    0.53924   0.52332   -1.000
 3644.00    0.52610   0.50493   -1.000
 3645.00    0.51734   0.49288   -1.000
 3646.00    0.50582   0.47946   -1.000
 3647.00    0.49062   0.46738   -1.000
