Decl,Nmeasure,RA,Reference,STAR LOGG,STAR LOGG err,STAR M_H,STAR M_H err,STAR TEFF,STAR TEFF err,STAR V,STAR V err,SourceNumber,Star_Id,Variable,f606w,f814w,Member
-53.6885956,2,265.1983267,1,4.64365794,,-1.80058369959,0.126585655032,5414.6689904,90.5202940979,19.3549005883,4.5088994876,1000.0,256803.0,False,18.436,17.673,0.999826788902
-53.6899367,2,265.1978148,1,4.6078309,,-1.90033044385,0.149389407778,5969.42140081,71.3506941682,21.4999148505,6.33649401288,1014.0,256817.0,False,18.251,17.505,0.999818921089
-53.6934172,2,265.19706,1,4.4638413,,-2.21095675533,0.0954786842942,6122.00844727,30.81371147,21.099928211,3.64336448394,1023.0,256826.0,False,17.378,16.734,0.999627649784
-53.6926566,2,265.1973636,1,4.56534227,,-0.902774791818,0.0864171558021,5710.51980845,60.4122057063,9.61551904665,3.47211716307,1025.0,256828.0,False,18.04,17.313,0.000139159994433
-53.6888269,2,265.1968493,1,3.63508256,,-1.92710467918,0.0274479801795,5712.69710525,14.0553148847,23.5645388701,1.08066971162,1030.0,256833.0,False,15.577,14.849,0.999704122543
-53.6916186,2,265.1963881,1,4.39834796,,-2.1132768819,0.0772683670586,6142.0115345,23.0613791928,22.1166489213,2.71262579333,1042.0,256845.0,False,17.175,16.537,0.999787271023
-53.6905477,2,265.196596,1,4.56887393,,-1.71706894023,0.0937404758715,5793.70026922,63.680854238,26.2896609065,3.68576464501,1044.0,256847.0,False,17.915,17.217,0.999258637428
-53.6892254,2,265.1967484,1,4.62984768,,-1.83378337913,0.139592370581,5529.47052774,109.585128424,25.5966538565,4.76387980982,1046.0,256849.0,False,18.405,17.64,0.999612927437
-53.6891034,2,265.1963606,1,4.37849614,,-2.05674224743,0.0756891491489,6211.57672663,25.791739164,11.6156499799,2.5949207581,1047.0,256850.0,False,17.122,16.484,0.999806761742
-53.6880073,2,265.1966128,1,3.84507326,,-1.97319658779,0.0422114730384,6053.3562607,17.8563198584,11.3005133992,1.50429725962,1049.0,256852.0,False,15.824,15.167,0.999864280224
-53.6926617,2,265.1959278,1,4.37829291,,-1.8562144375,0.0683355213566,6155.59004833,25.1818288602,21.6776901048,2.51495501195,1058.0,256861.0,False,17.095,16.463,0.999904453754
-53.690384,2,265.1961522,1,4.34659386,,-2.01392698664,0.0779023749067,6187.92833498,26.3734747327,18.8632918109,2.68409434268,1062.0,256865.0,False,16.989,16.362,0.999905705452
-53.688338,2,265.1962014,1,4.48876871,,-1.9566593101,0.0817325951724,6142.69511989,27.8090837477,14.4096640099,3.19064813523,1066.0,256869.0,False,17.5,16.844,0.999923229218
-53.6879063,2,265.1960056,1,4.37784418,,-2.05761612078,0.0736396442782,6179.77166608,24.3609722707,21.4179701528,2.54717404405,1067.0,256870.0,False,17.16,16.513,0.999834001064
-53.6891717,1,265.195233,1,4.66027681,,-2.01860097,0.20495216,5181.3025153,154.79119237,24.15959243,8.00578758529,1080.0,256883.0,False,18.662,17.862,0.999690651894
-53.6880146,2,265.1952162,1,4.2762758,,-1.93249355495,0.103949731956,6210.25241623,37.9309971303,18.7593638966,3.67087403915,1083.0,256886.0,False,16.817,16.187,0.999913275242
-53.6879416,2,265.195211,1,4.41817318,,-1.69789786652,0.126703763707,6093.66116929,58.7529768646,16.5145010635,5.68318364756,1084.0,256887.0,False,17.465,16.774,0.999598860741
-53.6930733,1,265.194891,1,4.68969109,,-1.51721593,0.20307928,5494.97765081,150.46441861,24.84009651,6.85655865945,1095.0,256898.0,False,18.678,17.893,0.995810866356
-53.6915748,2,265.1948785,1,4.46747015,,-1.8901980574,0.0757733963421,6137.06539371,28.5284876786,16.0732199436,3.20190240159,1097.0,256900.0,False,17.46,16.8,0.999929904938
-53.6912362,2,265.1948626,1,4.58702343,,-1.94010200038,0.116488296112,5466.34572702,96.3709816862,23.5666996403,4.63877777211,1098.0,256901.0,True,18.205,17.456,0.999827921391
-53.6898165,2,265.1947436,1,4.51793147,,-1.85831533101,0.127012629424,5869.3410452,77.7255803062,24.2007651813,4.99319825098,1102.0,256905.0,False,17.809,17.103,0.999756574631
-53.6897081,2,265.1945088,1,3.44708097,,-1.85832038198,0.0263668747393,5485.27096014,17.392910892,14.7936387761,0.908328972048,1105.0,256908.0,False,15.276,14.504,0.999990046024
-53.6888066,1,265.1945066,1,4.67432612,,-1.72379801,0.28029134,5520.87926106,227.36876851,16.05338867,10.0474008363,1106.0,256909.0,False,18.757,17.946,0.998829364777
-53.6947827,2,265.1941908,1,4.48850678,,-1.99671883003,0.110215731495,5950.53959404,55.4072074742,21.901034471,3.91912419296,1114.0,256917.0,False,17.622,16.939,0.999855875969
-53.6940291,1,265.194364,1,4.68026791,,-1.77084656,0.25781775,5390.50701728,178.95955266,4.91944299,9.19249602255,1116.0,256919.0,False,18.722,17.922,0.997975707054
-53.6932245,2,265.1944694,1,4.56978184,,-1.04555749763,0.0918221721351,5944.36307685,65.8502249592,30.1659782881,4.6097070877,1117.0,256920.0,False,18.02,17.3,0.00350705999881
-53.6920942,2,265.1943911,1,2.82726157,,-1.87469276868,0.0150382901786,5301.51421635,9.70201881641,22.1914577171,0.634792961366,1119.0,256922.0,False,13.843,13.047,0.999999701977
-53.6916837,2,265.1944702,1,4.08903286,,-2.19981329423,0.0562781503022,6264.33692256,16.7046745274,16.5001469574,1.6407442782,1120.0,256923.0,False,16.237,15.63,0.999530732632
-53.6917679,1,265.1939167,1,4.54981808,,-2.21836059,0.18040229,4901.54480919,115.52479395,25.93649812,7.84228255825,1121.0,256924.0,False,19.77,18.653,0.999393641949
-53.6892776,1,265.1942111,1,4.73740286,,-2.02690477,0.17389953,4907.65237464,102.08989707,16.90335552,6.09841929627,1125.0,256928.0,False,19.076,18.239,0.999843716621
-53.6907319,2,265.1935308,1,4.44891231,,-1.7646929611,0.0656188939875,6096.16973688,28.6894339975,16.8426770245,2.66631470471,1137.0,256940.0,False,17.414,16.753,0.999844074249
-53.6895437,2,265.1936657,1,4.65200539,,-1.71488744432,0.120094998433,5370.69090278,83.617644119,14.9542175495,5.27230336194,1138.0,256941.0,False,18.771,17.943,0.999654054642
-53.6883348,2,265.1934036,1,4.27571075,,-2.00301475262,0.0710402467505,6295.80937245,30.5866139673,23.9093273559,2.22628131727,1141.0,256944.0,False,16.708,16.103,0.999741971493
-53.6881736,2,265.1934009,1,4.42459434,,-2.03810976787,0.0889887657569,6120.89605501,30.6634509367,12.9412444071,3.59163421498,1142.0,256945.0,False,17.281,16.635,0.999860465527
-53.6943403,2,265.1928181,1,4.6547099,,-1.87337374345,0.163126723162,5297.43759467,114.552004848,20.9471153795,6.82700442611,1150.0,256953.0,False,18.631,17.834,0.999792575836
-53.6927213,2,265.1927019,1,4.59229191,,-1.67933043762,0.142317077985,5719.62062136,102.155529728,19.8373938445,4.93460840217,1173.0,256976.0,False,18.239,17.486,0.999519228935
-53.6900907,3,265.1923002,3,2.10189671667,,-1.87407132952,0.013139180721,4991.38878245,,16.0489608607,0.454351702181,1176.0,256979.0,False,12.358,11.477,0.999791026115
-53.6941983,1,265.1918216,1,4.59143513,,-1.32409013,0.12294229,6014.18592172,85.11485033,8.02902918,9.19843887223,1194.0,256997.0,False,18.152,17.417,0.8748691082
-53.6921865,2,265.1917784,1,4.62367429,,-1.6778193892,0.138751972936,5510.38599405,91.0279600787,6.09966041526,5.27451404693,1197.0,257000.0,False,18.477,17.693,0.998086988926
-53.6898515,2,265.1915674,1,3.86894822,,-1.94291266424,0.0312135436947,6023.99673356,13.766754705,21.4419667551,1.16920824578,1201.0,257004.0,False,15.864,15.212,0.999889910221
-53.6892884,2,265.1917634,1,4.56000506,,-1.86456931909,0.0864132633466,5736.00259318,57.7732188341,3.56510154084,3.32711692661,1202.0,257005.0,False,17.969,17.254,0.998315393925
-53.6883688,2,265.1920935,1,4.43546294,,-1.84117707135,0.0733926675561,6105.19369624,29.4718199939,18.022561465,2.80778329502,1204.0,257007.0,False,17.373,16.713,0.999910831451
-53.6877752,2,265.1919574,1,3.61651627,,-1.88251835789,0.0240045843115,5692.39890819,12.4904037858,14.0788694331,0.96437924476,1205.0,257008.0,False,15.546,14.814,0.99999332428
-53.6941777,2,265.1910862,1,4.55757239,,-1.89155465039,0.142592610748,6002.77039626,68.4701267011,27.613944413,5.59731238282,1215.0,257018.0,False,17.99,17.269,0.999513804913
-53.6913469,2,265.1911557,1,4.39133928,,-1.96978546897,0.0688229439021,6176.65147217,24.0875449596,16.9837752158,2.62193693046,1219.0,257022.0,False,17.143,16.508,0.999940395355
-53.6903477,2,265.1913954,1,4.05476032,,-1.94153473064,0.0390575678693,6203.42823181,14.057511402,16.3337551397,1.36952888218,1220.0,257023.0,False,16.183,15.568,0.999972403049
-53.6885415,2,265.1914575,1,3.41935852,,-1.85634951924,0.0222718456753,5493.75829849,14.5730230298,13.1396451086,0.833227503171,1222.0,257025.0,False,15.169,14.407,0.999890804291
-53.6908838,2,265.1906651,1,4.08724808,,-2.09856255134,0.0532293181173,6256.32341489,16.4275261031,16.4726321391,1.67516648966,1237.0,257040.0,False,16.278,15.66,0.999867916107
-53.6893046,2,265.1905379,1,4.3818714,,-1.99305704379,0.0664921710819,6171.86876634,23.6041903048,10.7695037024,2.46389231314,1241.0,257044.0,False,17.131,16.493,0.999800920486
-53.6950692,2,265.1898522,1,4.53464263,,-1.89660963162,0.0917350553359,5998.28980151,47.3606301078,13.5535714335,3.97413660248,1252.0,257055.0,False,17.713,17.038,0.999900102615
-53.6917006,2,265.1902951,1,4.57387807,,-1.91640543531,0.115801550068,5662.40300668,85.0579521862,31.7005581972,4.40176863784,1259.0,257062.0,True,18.083,17.352,0.997565329075
-53.6910713,2,265.1901003,1,4.18724598,,-1.91517292159,0.0491735397025,6225.49944955,18.5764207581,8.42311314958,1.68279557045,1261.0,257064.0,False,16.67,16.02,0.999688148499
-53.6907596,2,265.1899201,1,4.30027131,,-1.94945421882,0.0595082523903,6225.06077041,22.7460678345,16.1291379996,2.13986499756,1262.0,257065.0,False,16.841,16.22,0.999949276447
-53.6904902,2,265.1901826,1,4.14499743,,-2.03467559223,0.0524755319553,6257.7758118,19.5034023611,11.9127883294,1.66237365801,1264.0,257067.0,False,16.388,15.779,0.999882936478
-53.6900907,2,265.1899969,1,4.63245841,,-1.61373163403,0.0988215018379,5954.40441141,68.0797365103,17.758490396,3.96249188899,1265.0,257068.0,False,18.185,17.468,0.999250471592
-53.6898648,2,265.190371,1,4.25855657,,-2.00475083557,0.0820385378419,6233.21289501,31.0161879649,15.2956700965,2.84709192557,1267.0,257070.0,False,16.732,16.111,0.999919831753
-53.6942004,2,265.1896443,1,4.48037816,,-2.01364449449,0.0831528163741,6050.92503037,35.9472393094,21.472957167,3.10965424061,1277.0,257080.0,False,17.459,16.807,0.999859809875
-53.690162,2,265.1894047,1,4.55172492,,-1.80062977169,0.0938671730661,5980.34604638,52.6073857531,18.6398083795,3.88667709285,1286.0,257089.0,False,17.992,17.267,0.999861657619
-53.6886753,2,265.189702,1,4.11674813,,-1.96329185448,0.0487016969936,6249.87178921,17.8589559861,14.1188309376,1.67771065767,1288.0,257091.0,False,16.32,15.71,0.999934613705
-53.6889516,1,265.1892192,1,4.7158075,,-1.11523684,0.20536432,5359.55144932,127.19112811,24.50293746,5.46918046361,1289.0,257092.0,False,19.454,18.525,0.696898043156
-53.6878599,2,265.1895325,1,4.65018543,,-1.69814576443,0.133653035471,5426.31262483,93.7336858882,29.9743170129,5.00686775142,1290.0,257093.0,False,18.522,17.745,0.997626006603
-53.6956601,2,265.1888349,1,4.29631773,,-2.14027179533,0.0749657046965,6232.45492343,25.4746384794,3.77996494511,2.39758904806,1301.0,257104.0,False,16.822,16.203,0.993474125862
-53.6891426,2,265.1891674,1,4.48484414,,-1.87085320822,0.0804183442719,6059.80204406,35.942790234,16.9494288142,3.33211481302,1312.0,257115.0,False,17.621,16.936,0.999921500683
-53.6890939,2,265.1886896,1,4.63547781,,-1.93316512647,0.107937657967,5555.31123895,76.0175603373,16.6137201308,4.59794492967,1313.0,257116.0,False,18.412,17.649,0.999908566475
-53.695073,2,265.1882796,1,4.41096484,,-1.29030478906,0.0438350562832,6077.24634447,25.5355538738,18.7028002374,3.28421553582,1322.0,257125.0,True,17.191,16.557,0.72903072834
-53.6927738,1,265.1884176,1,4.70030878,,-1.33945327,0.24564464,5471.9042377,177.99610727,17.32425297,8.38244788764,1327.0,257130.0,False,18.826,18.017,0.983022809029
-53.690542,2,265.1885804,1,3.90864761,,-2.04964311609,0.043877719589,6121.11758978,17.4732378648,20.6325091364,1.49413614686,1330.0,257133.0,False,15.96,15.309,0.999850392342
-53.6885871,2,265.1886052,1,4.20117216,,-1.96788529761,0.0518946528613,6227.52176864,19.3615625965,23.5674784839,1.79785459263,1336.0,257139.0,False,16.6,15.975,0.999734520912
-53.6954006,2,265.1877684,1,4.4054589,,-1.84446425834,0.0995194956405,6100.16924608,44.2390719877,20.1507947807,3.93394579908,1342.0,257145.0,False,17.234,16.587,0.999878823757
-53.6908045,2,265.1874767,1,4.06808334,,-2.06028866333,0.0526491035,6261.47271583,18.250418563,19.2422723547,1.58165673147,1348.0,257151.0,False,16.254,15.63,0.999837636948
-53.6904879,2,265.1876202,1,4.24550904,,-2.05018662785,0.0632914718508,6250.18927767,22.569996852,11.5223807716,2.03409259959,1350.0,257153.0,False,16.758,16.123,0.999814271927
-53.6901859,2,265.1874911,1,4.1116731,,-2.00014408908,0.0507687235819,6244.52073841,18.278913274,18.2585243386,1.6331947142,1352.0,257155.0,False,16.357,15.735,0.999926507473
-53.6949281,2,265.1871961,1,4.48756562,,-1.79906636582,0.0965962641778,6106.61515744,44.4445860593,9.32451412297,3.96387284131,1370.0,257173.0,False,17.583,16.908,0.999702095985
-53.6905111,1,265.1871588,1,4.62407708,,-1.50698332,0.19566184,5932.31550679,145.90000013,10.3645647,8.59165467264,1379.0,257182.0,False,18.862,17.997,0.994413673878
-53.6886316,2,265.1874286,1,4.6455409,,-1.59677788557,0.137264725001,5821.37684674,94.721158768,8.89845657334,5.43176528133,1383.0,257186.0,False,18.432,17.671,0.997565209866
-53.6876771,2,265.1868824,1,4.71167762,,-1.35316227473,0.144263653699,5406.0807894,106.086953807,30.1793567033,5.68371444156,1384.0,257187.0,False,19.011,18.171,0.89476120472
-53.6968534,2,265.186504,1,4.58742772,,-1.97945586838,0.115579826638,5734.05645646,73.6059390005,20.3925308441,4.44385022294,1389.0,257192.0,False,17.958,17.262,0.999881863594
-53.6950561,2,265.1866611,1,4.42335785,,-2.0673722452,0.0778007294011,6154.46982609,23.726734487,26.4817942869,2.72558687402,1392.0,257195.0,False,17.242,16.604,0.999606907368
-53.68794,2,265.1867988,1,4.47647759,,-1.95938554799,0.0858302624649,6153.29500483,30.9266406708,21.1522760366,3.31005266372,1401.0,257204.0,False,17.548,16.874,0.999895393848
-53.6941202,2,265.1862688,1,4.57189478,,-2.09429285998,0.114517192486,5492.90084807,79.3754815984,36.7813442299,4.18845300586,1413.0,257216.0,False,18.068,17.339,0.96413820982
-53.6937304,1,265.1856967,1,4.64612052,,-1.56612942,0.21218462,5958.11312606,155.46159366,34.27727599,9.545448256,1418.0,257221.0,False,18.448,17.684,0.990433990955
-53.6906483,2,265.1861261,1,4.28362676,,-2.1807429731,0.0714137823086,6222.07198874,21.9802746827,27.1594396148,2.28896996048,1423.0,257226.0,False,16.819,16.193,0.998519837856
-53.6900212,2,265.1858149,1,4.6589636,,-1.58278722797,0.179766332337,5562.29466637,111.215992627,20.4555568695,5.80959964041,1425.0,257228.0,True,18.682,17.877,0.998576581478
-53.6969278,2,265.1853102,1,4.35779011,,-2.13195992068,0.0797621444521,6196.38268348,24.7089604458,16.2071370631,2.6678743223,1434.0,257237.0,False,17.023,16.395,0.999808609486
-53.6946357,2,265.1852284,1,3.96916071,,-2.05131018224,0.0429158751376,6194.26637898,14.5760193219,19.525495399,1.42622094571,1439.0,257242.0,False,15.979,15.361,0.999812602997
-53.6942287,2,265.185643,1,4.42842806,,-2.05050395041,0.0843666411317,6076.52554453,31.3397089715,17.4896649533,3.01202403707,1440.0,257243.0,False,17.269,16.628,0.99989259243
-53.6944254,2,265.185354,1,4.29452877,,-2.10245803176,0.075846378531,6259.63723948,27.6306831238,18.1461555742,2.37725059022,1441.0,257244.0,False,16.813,16.195,0.999846816063
-53.6940078,2,265.1855584,1,4.61408394,,-1.66047227596,0.109424049495,5833.62776229,73.3385388919,24.330177577,4.31962639469,1442.0,257245.0,False,18.17,17.445,0.999127805233
-53.6936068,2,265.1856254,1,4.46709063,,-1.65752454626,0.0978774126162,6376.81377043,45.2488472531,3.47785366234,5.14942560731,1443.0,257246.0,True,17.468,16.806,0.995316803455
-53.6906975,2,265.1851617,1,4.19137606,,-2.02078468923,0.0589801365995,6279.50019864,23.9034651715,19.9864742348,1.79675639321,1447.0,257250.0,True,16.507,15.898,0.999889373779
-53.6953114,2,265.1845284,1,4.39465506,,-2.02931351774,0.0754811121661,6184.50674508,24.8512641333,20.3668376911,2.64042612341,1456.0,257259.0,False,17.143,16.51,0.999874532223
-53.6947679,2,265.1848104,1,4.61268116,,-1.79523965902,0.102605509333,5752.30521193,70.8211795035,25.1393825496,4.56803950418,1457.0,257260.0,False,18.232,17.493,0.999662816525
-53.6942224,1,265.1847985,1,4.03432353,,-1.01604095,0.05743174,3460.56311136,19.89643016,-70.59783025,3.6444744461,1458.0,257261.0,False,19.06,17.695,0.0
-53.6969949,2,265.1842096,1,4.23673455,,-2.12236800165,0.0658212660719,6268.84542059,23.3405599994,14.7308630163,2.02543227657,1473.0,257276.0,False,16.59,15.989,0.999817848206
-53.6937046,2,265.1841624,1,4.24987658,,-2.10723994198,0.0660354709115,6229.39474916,22.2044172654,15.2028064632,2.14781755629,1480.0,257283.0,False,16.688,16.072,0.999841809273
-53.6891997,2,265.1844071,1,4.4608349,,-1.15693703324,0.0999659172143,6198.85916086,48.6864842462,8.21091392594,4.9771073104,1485.0,257288.0,False,17.469,16.803,0.114957816899
-53.688509,2,265.1840962,1,3.41894971,,0.0763553653348,0.0182376279947,4527.52777715,7.47145996668,-10.9193260754,0.977592790456,1488.0,257291.0,False,15.498,14.649,0.0
-53.6876974,2,265.1842981,1,4.56219004,,-0.536946552437,0.0642407026019,5984.743646,62.3736627054,83.0970031123,5.34865746637,1489.0,257292.0,True,18.045,17.315,0.0
-53.6962319,2,265.1837831,1,4.47524775,,-1.97027248927,0.0946713161426,6124.38094029,31.5745183308,24.0094326518,3.73393648262,1494.0,257297.0,False,17.436,16.786,0.999806582928
-53.6959591,2,265.1835405,1,4.5391984,,-0.525416733767,0.0589613794478,5940.32113866,42.4262324814,-36.2151223781,2.58659630548,1495.0,257298.0,False,17.864,17.159,0.0
-53.6953117,2,265.183697,1,4.39834698,,-1.9498340597,0.0755586929056,6117.86503663,25.5452289655,5.93503182803,3.00550227721,1496.0,257299.0,True,17.246,16.592,0.999196767807
-53.695142,1,265.1835621,1,4.67405952,,-1.64492806,0.20671173,5498.01310852,155.02072302,11.24720003,6.89692751873,1497.0,257300.0,False,18.564,17.793,0.99858301878
-53.6933504,2,265.1834659,1,4.61497742,,-0.764049058018,0.0959910936613,5771.0359465,76.8737234102,70.7415341358,4.93280689112,1499.0,257302.0,True,18.182,17.455,0.0
-53.6889531,2,265.1836106,1,4.32121553,,-1.93394145498,0.0609843606832,6242.06853908,24.198527477,25.2803532002,2.3167230386,1503.0,257306.0,False,16.909,16.285,0.9997625947
-53.6984582,3,265.1831848,1,3.97026658,,0.188240042665,0.0204487506701,5234.44044475,12.6578480861,-80.8578165775,0.974182907072,1512.0,257315.0,False,16.626,15.851,0.0
-53.6977929,3,265.1829423,1,4.24477846,,-2.01835732995,0.0546899548298,6281.30027622,21.5606590058,17.3088193441,1.80275883092,1513.0,257316.0,False,16.598,16.0,0.999920368195
-53.6943687,2,265.1830125,1,4.59837376,,-1.65770750824,0.0969445402948,5978.70980323,59.0624289097,19.9955553464,4.40842165875,1515.0,257318.0,False,18.078,17.363,0.999479472637
-53.6916407,2,265.1829778,1,4.44373162,,-1.97195900935,0.0771244363047,6114.11423183,27.5388175555,19.3273632227,2.95417779152,1518.0,257321.0,False,17.364,16.711,0.999918818474
-53.6896068,2,265.1828236,1,4.15129116,,-2.00645794287,0.0573299717793,6237.4882789,19.7383514404,15.2371982148,1.89442646317,1520.0,257323.0,False,16.379,15.776,0.999928891659
-53.6892503,2,265.1829849,1,4.64461564,,-1.79910476368,0.123075961584,5383.3632201,84.8657680388,15.4666547157,4.54712393118,1521.0,257324.0,False,18.496,17.721,0.999827384949
-53.6947646,2,265.182698,1,3.81921611,,-2.08318858075,0.0353448071565,6012.27716512,13.7121217082,15.2760850167,1.24453133062,1542.0,257345.0,False,15.783,15.12,0.999898254871
-53.6930824,2,265.1824208,1,4.33077648,,-2.07289436226,0.0707210284539,6210.89747899,24.8278522694,26.802291729,2.38504335207,1547.0,257350.0,False,16.895,16.28,0.999596238136
-53.6906934,2,265.1823548,1,4.15657123,,-2.04988795661,0.0555895273155,6242.8519264,18.1268835642,14.0571668656,1.79074906975,1552.0,257355.0,False,16.447,15.831,0.999901473522
-53.6899354,2,265.1826977,1,4.49665504,,-1.99695101897,0.148781117113,6065.12108003,71.0741508123,20.5910581474,5.51372453258,1553.0,257356.0,False,17.713,17.015,0.999852061272
-53.689566,2,265.182522,1,4.23014819,,-2.1998854805,0.0694705097007,6228.76368341,21.474228093,14.1659680691,2.17190606914,1555.0,257358.0,False,16.59,15.985,0.999672412872
-53.6892699,1,265.1825803,1,4.7101848,,-1.87008929,0.19486022,4944.33175688,114.25408782,8.52903316,6.91959873174,1557.0,257360.0,False,18.987,18.151,0.999534547329
-53.6886687,2,265.1823824,1,3.3764371,,-0.302057893058,0.017475846938,4811.29666634,9.02300898057,4.33440990931,0.868192763524,1558.0,257361.0,False,15.119,14.342,0.0
-53.6878466,2,265.1825532,1,3.95370728,,-2.0247194435,0.0409601248805,5999.6978072,15.8419679684,0.2345768489,1.91898013897,1560.0,257363.0,True,16.009,15.374,0.990672588348
-53.6966916,3,265.1819127,1,4.26800654,,-2.10568446275,0.0562518749906,6348.68985801,16.0958852175,15.6256254763,1.81343822003,1566.0,257369.0,False,16.718,16.106,0.999847888947
-53.6950648,2,265.1820981,1,4.54982363,,-1.95992669445,0.117400656174,5960.16457605,65.0771225452,17.1163808646,4.51168083159,1567.0,257370.0,False,17.769,17.091,0.999902129173
-53.69206,2,265.1817978,1,4.53846525,,-2.01471561797,0.113710621468,5948.12989256,57.4243003512,9.34953036631,4.3306518851,1571.0,257374.0,False,17.825,17.128,0.99970972538
-53.6902841,2,265.1821668,1,4.51747708,,-1.77605716986,0.0950086320966,6150.08016077,39.9756249356,16.2920379313,4.40808180201,1575.0,257378.0,False,17.606,16.944,0.999824821949
-53.6877405,2,265.1821542,1,4.56541296,,-1.9380108212,0.0976369339737,5885.76072081,58.1990224315,19.0819470771,3.89647154253,1581.0,257384.0,False,17.831,17.149,0.999930143356
-53.6960829,1,265.1810741,1,4.6698846,,-1.88779398,0.24014589,5217.0877898,170.00830963,21.48376865,8.36554766762,1590.0,257393.0,False,18.686,17.887,0.999621748924
-53.6953742,3,265.1810212,1,4.16341219,,-2.08129437647,0.059739247191,6267.12191111,20.9175012833,8.31901852381,1.88561875591,1594.0,257397.0,False,16.41,15.807,0.999342918396
-53.6937504,2,265.1812545,1,4.48991893,,-1.93966003002,0.0880545763142,6117.08037584,31.3424049821,23.9415801385,3.38668407428,1595.0,257398.0,False,17.485,16.833,0.999817669392
-53.6907676,2,265.1814185,1,4.58288929,,-1.80674858015,0.166722156017,5914.2010413,99.7240122788,30.0102275589,6.71497917913,1601.0,257404.0,False,18.076,17.352,0.998881101608
-53.6908444,2,265.1811511,1,3.65614633,,-1.889582618,0.0270216407668,5737.35558814,13.218399268,17.2007386603,1.10301933672,1602.0,257405.0,False,15.583,14.867,0.99990862608
-53.688845,2,265.1815205,1,4.57834558,,-1.87296673844,0.144975893726,5597.13599927,88.9260158602,23.2890930415,6.3285406446,1604.0,257407.0,False,18.021,17.306,0.999780297279
-53.6954525,3,265.1808,1,4.5040204,,-1.91402812955,0.120296950595,6020.27027598,58.938016627,11.4297287919,5.11073064936,1617.0,257420.0,False,17.674,16.989,0.999828875065
-53.6942674,2,265.180841,1,4.41739411,,-2.00977699215,0.0839242606187,6171.09162169,29.700985039,17.0659146728,3.06205421873,1618.0,257421.0,False,17.226,16.588,0.999916255474
-53.6926566,2,265.1807896,1,4.02424569,,-2.02426310623,0.0457772052816,6222.67262383,18.6568035375,12.1490762598,1.46831409792,1620.0,257423.0,False,16.073,15.466,0.999929904938
-53.6884621,2,265.1807404,1,4.47944711,,-2.51370531543,0.0898436735255,5817.36989398,50.7320719056,14.0947246819,3.78440733629,1624.0,257427.0,False,17.538,16.868,0.993057727814
-53.6881894,2,265.1804957,1,4.15786684,,-1.98624281588,0.0499979707961,6248.32250653,18.9165926565,21.5540367018,1.66549458628,1626.0,257429.0,False,16.4,15.796,0.999899923801
-53.6956183,3,265.1801169,1,4.30495945,,-2.11421384957,0.0934496744773,6336.61947358,32.8475674731,13.1505328384,3.2052283361,1633.0,257436.0,False,16.823,16.209,0.999801337719
-53.692793,2,265.1802545,1,4.60782579,,-1.65449155,0.16048485,5841.14204411,104.56126347,16.41428345,6.83389612869,1640.0,257443.0,False,18.185,17.453,0.999257981777
-53.6919787,2,265.180226,1,4.22297514,,-2.14188502439,0.0626424553154,6285.59155707,23.2540804792,27.8787187574,1.84005835895,1642.0,257445.0,False,16.563,15.96,0.998593091965
-53.6908673,2,265.1801603,1,4.60455236,,-1.83805402989,0.121781854459,5799.39259906,82.0263427815,10.5513620233,4.90740837548,1645.0,257448.0,False,18.185,17.451,0.999764442444
-53.6897519,2,265.1804003,1,4.64167412,,-1.72833776598,0.115238199667,5738.58482216,81.6811093465,28.2377561647,4.63742955395,1647.0,257450.0,False,18.221,17.502,0.998885691166
-53.6891171,1,265.1803026,1,4.66424681,,-1.46694594,0.22205467,5680.98481313,172.19752113,16.07781728,8.011853582,1648.0,257451.0,False,18.602,17.817,0.994868516922
-53.6892424,2,265.1802147,1,4.37212402,,-2.13312159245,0.10881428073,6158.25037501,31.1790478533,21.0734817865,3.86499480858,1649.0,257452.0,False,17.083,16.45,0.999794125557
-53.6919947,2,265.1794895,1,3.62046041,,-1.90812780514,0.0252409442824,5682.53615694,13.3305292403,18.5332869223,0.974563449792,1662.0,257465.0,False,15.517,14.795,0.999994695187
-53.6910549,1,265.179316,1,4.7110863,,-1.62178243,0.21443001,5291.04689797,148.00614577,18.07960367,7.24354940362,1663.0,257466.0,False,18.917,18.096,0.998785972595
-53.6904911,2,265.1793135,1,4.517971,,-1.72481309565,0.0857021222195,6102.50523538,38.623164815,20.1162190203,3.83615642017,1664.0,257467.0,False,17.676,16.999,0.999731719494
-53.6876614,2,265.1797089,1,4.46180983,,-2.02609965872,0.0817138352083,6127.94894809,28.214569542,16.755960543,2.94969482171,1668.0,257471.0,False,17.377,16.732,0.999928176403
-53.6879014,3,265.1793773,5,3.67664121,,-1.99513532322,0.0276065861711,5773.22839054,12.468742125,21.6370351166,1.02082535011,1669.0,257472.0,False,15.607,14.898,0.999958872795
-53.6901202,2,265.1786527,1,4.14176879,,0.237150187191,0.0316834566189,4758.28190169,14.1435791772,-50.1625092394,1.26896467005,1690.0,257493.0,False,17.711,16.788,0.0
-53.6888531,2,265.1792255,1,4.2359522,,-1.91593786015,0.0439801403024,6155.21480452,16.4890827164,12.731388002,1.60028790497,1692.0,257495.0,False,16.686,16.062,0.999942839146
