265.2403222	-53.680596	8.73241139	7.5733555785
265.191         -53.6271        17.5626971	3.1103085348
265.193         -53.627         21.37011714	2.7230622015
265.182         -53.6268        15.60780882	3.431855243
265.198         -53.6265        17.53393042	3.3374335601
265.191         -53.6263        -28.56879279	1.1723234789
265.176         -53.6263        -70.62844578	1.8091345091
265.178         -53.626         20.35322346	5.0645479649
265.188         -53.6254        22.83818213	4.1951995087
265.199         -53.6238        12.48414249	2.6318260208
265.185         -53.6238        11.89259955	4.3185889119
265.187         -53.6236        15.43018171	3.5495320477
265.194         -53.6236        19.93052678	9.1241834888
265.187         -53.623         14.52970856	1.6853975832
265.19          -53.6227        20.7931617	4.7566715087
265.187         -53.6224        14.48697538	3.988628861
265.195         -53.6217        24.64129611	5.3282034493
265.191         -53.6216        17.16072555	2.131112249
265.194         -53.6216        13.89113209	5.1166592903
265.196         -53.6214        35.32014536	8.9078142084
265.193         -53.6208        18.6822723	2.3549269851
265.195         -53.6195        14.39997713	3.0562997571
265.19          -53.6388        13.11615903	2.7826766251
265.196         -53.6369        16.8655298	3.7525152603
265.192         -53.6366        17.99284964	2.2467430337
265.185         -53.6347        18.11340345	1.3993010138
265.198         -53.6318        14.32848441	3.3577544366
265.186         -53.6318        20.58699518	1.8535510773
265.207         -53.6311        -19.13438312	7.011079791
265.179         -53.6289        16.21679994	1.6612452441
265.205         -53.6272        17.5666559	1.7826796023
265.202         -53.626         6.17075078	4.5033071477
265.187         -53.6259        14.31953403	2.1511510483
265.197         -53.6258        27.67590255	6.2146067446
265.191         -53.6248        -79.51012068	2.8028396284
265.19          -53.6245        14.02065646	3.083854858
265.197         -53.6239        9.76803256	4.0714638986
265.188         -53.6237        -24.58748138	1.4714505032
265.202         -53.6225        16.33071742	6.0651950211
265.189         -53.6223        18.76878832	2.6846410126
265.192         -53.6214        -18.8784561	1.5001456904
265.19          -53.6358        23.93060932	3.6992382462
265.189         -53.635         18.82298845	3.4223605004
265.201         -53.6338        16.08807486	1.3016862566
265.204         -53.6333        13.9314796	3.2450091643
265.208         -53.6331        32.61173541	5.8942063331
265.205         -53.6331        10.3835181	2.5621945084
265.206         -53.6328        19.15280808	1.3942551177
265.206         -53.6313        21.72043873	4.9668711833
265.203         -53.6304        17.2115149	3.8167752707
265.192         -53.628         23.26223565	6.2245040281
265.206         -53.6278        23.84875179	5.4375424685
265.2           -53.627         19.02494402	5.9253076251
265.201         -53.6258        7.58367499	6.8645889389
265.19          -53.6256        18.23212726	3.7284651592
265.18          -53.6253        13.8991724	3.8885692177
265.202         -53.6249        25.20919379	1.9311740375
265.189         -53.6244        20.73713391	1.9412533712
265.197         -53.6243        18.43171506	3.360555099
265.204         -53.6241        17.94589275	4.2378214534
265.19          -53.6239        31.99995943	6.218206601
265.204         -53.6233        20.80522768	7.2132469882
265.188         -53.6221        25.24662836	5.2387182718
265.188         -53.6218        37.46084154	7.161462761
265.198         -53.6189        -1.53192654	3.0948466581
265.191         -53.6322        5.72136848	1.9667896235
265.198         -53.6317        18.58857732	2.511184555
265.188         -53.626         -117.94954757	5.4479892767
265.187         -53.6239        23.61387249	6.4762991867
265.197         -53.6195        21.49918924	7.8054740483
265.191         -53.6367        16.6269384	4.1507873141
265.19          -53.6359        21.02124794	2.063293357
265.206         -53.6325        36.4585327	3.1808424279
265.194         -53.6321        19.10240967	6.414808189
265.204         -53.6302        7.47638793	1.9359481148
265.208         -53.63          -29.87821832	1.9946131063
265.208         -53.6283        15.0051469	1.8251205886
265.178         -53.6255        32.54300982	5.9879334671
265.185         -53.6352        15.24474883	2.4204087613
265.205         -53.6262        22.09533002	5.9286736146
265.188         -53.6243        22.28241483	3.8445796753
265.19          -53.6367        32.64817369	8.1235356343
265.192         -53.6362        13.70769123	2.7343370265
265.191         -53.6359        6.42377424	5.133894082
265.184         -53.6345        20.00615135	5.2712927965
265.205         -53.6324        14.2019528	8.7219999715
265.206         -53.6322        18.91303187	5.8373423335
265.189         -53.63          31.58215345	2.8845166329
265.191         -53.6285        12.8035498	4.623284221
265.191         -53.6263        31.19474663	8.5078946695
265.178         -53.6258        14.67503319	3.2564759014
265.177         -53.626         15.91034536	4.7113529342
265.2059348     -53.6503498     19.43183262	9.4611816465
265.2050661     -53.6535551     23.8574576	10.7722616736
265.201335      -53.6493511     29.75385135	8.754981754
265.215         -53.64          25.99828759	7.5182368764
265.203         -53.6446        -34.87356565	4.2392330238
265.222         -53.641         24.05392376	16.3008880071
265.219         -53.6392        11.79066919	7.9586546677
265.215         -53.6491        26.40396482	8.2297484661
265.221         -53.64          19.77479204	54.2313784936
265.2115722     -53.6938741     14.10085857	8.2713968918
265.2111684     -53.6937112     20.4241863	2.4613234299
265.2114362     -53.6926252     -9.91363271	16.5379339866
265.2104878     -53.6935626     23.0255142	6.0012120064
265.2103459     -53.6917875     21.93675223	14.5534192446
265.2103125     -53.6950895     18.50176737	6.4113651457
265.2101518     -53.692459      16.82766457	2.0715632815
265.2095633     -53.693212      11.92000761	1.8594388106
265.2089501     -53.6942865     21.46828482	4.0557927681
265.2089916     -53.6928946     8.74671612	5.7042794112
265.2089601     -53.6923277     11.73276437	6.1250070016
265.2088248     -53.6904995     16.87024164	4.4115651865
265.2079712     -53.6928372     23.6634715	3.6566127525
265.2080582     -53.6923338     18.99292685	6.0391003631
265.208069      -53.6915256     15.48739535	7.2070416483
265.2076121     -53.6962063     13.53096138	6.2338123048
265.2078142     -53.6947524     21.62287335	1.883372738
265.2069614     -53.6915229     12.61489913	5.6473285862
265.2068785     -53.6904805     17.5415431613	1.4407717769
265.2063428     -53.692537      29.70380599	2.3603495959
265.2066562     -53.6919526     4.57408383	6.99743467
265.2062301     -53.6911917     21.8716024452	1.7804810809
265.205655      -53.6927076     14.92461853	2.133883815
265.205992      -53.6915333     21.7987578818	3.5765321632
265.2058136     -53.6910209     29.0472624608	2.8568998472
265.2048816     -53.6954399     17.67397462	5.7264333377
265.2049266     -53.6947867     21.18193356	6.7051747164
265.2048235     -53.6930317     27.07554715	3.219628826
265.2040762     -53.6949031     18.08482723	2.119955579
265.2024566     -53.6925586     23.868646723	6.8931260745
265.2025449     -53.6920738     14.8685816662	2.4676067263
265.2018011     -53.6963068     7.5494512	11.8658709472
265.2018677     -53.6936857     20.57558784	5.506918974
265.2015868     -53.6928349     12.9509909909	1.751729157
265.2010394     -53.6971039     18.6643498	3.059434916
265.2009421     -53.6967777     33.83195492	6.4302592043
265.2005746     -53.6972794     27.13728201	4.9936782059
265.2005754     -53.6960329     31.27086683	10.1938442761
265.2009337     -53.6958013     13.65897854	2.7602595901
265.1999534     -53.6986061     16.11923579	3.7342967001
265.1998403     -53.69824       14.2211746	3.349469294
265.2000508     -53.6979965     17.41953968	5.3166740088
265.1997292     -53.6952864     19.50792991	3.2231759462
265.198897      -53.6989472     -7.06861901	1.5099160699
265.1991147     -53.697558      6.86153789	3.8589698444
265.1986007     -53.6968271     10.2772308	5.8490635676
265.1986738     -53.6951807     22.9864339	2.6519291037
265.1991227     -53.6943164     25.034642665	3.1942303953
265.1987992     -53.6938532     19.5957207569	2.9356345554
265.1982375     -53.6989523     13.24921344	2.6974465312
265.1981468     -53.6986412     17.72322684	5.9402324233
265.1975207     -53.6972678     19.70971801	2.5763038405
265.1975622     -53.6948804     15.81245457	5.7876148617
265.1968961     -53.6961566     25.57179683	8.46331303
265.1973363     -53.6944902     23.2986253677	3.3615906217
265.1968198     -53.6969289     30.16488668	6.6520191883
265.1961158     -53.6984858     23.60616136	1.2205482405
265.1956464     -53.6994526     14.86570939	8.8891336267
265.1953278     -53.6993839     21.29169061	7.0693438826
265.1954784     -53.6972437     24.02685112	5.842125692
265.1950486     -53.6976076     12.36534893	3.6689759898
265.1949849     -53.6974862     34.5497339	15.5998223607
265.1948791     -53.6947722     24.1093860558	1.9658057511
265.1941906     -53.6996851     29.48356462	8.9868754106
265.1939271     -53.6969354     21.54078397	7.5055874558
265.1936186     -53.6978602     18.39366312	4.9946203019
265.1936865     -53.6957049     8.9827470386	3.2933103907
265.193278      -53.7001267     31.19209876	8.4259922563
265.193131      -53.6975514     11.36937889	7.8118046319
265.1929523     -53.696701      20.94301552	2.9343417197
265.192388      -53.7012993     3.0260207	7.2892487955
265.1924259     -53.6996089     26.06851927	10.1898827876
265.1925813     -53.6992877     -6.93009799	8.9298277742
265.1922345     -53.6992445     43.53405027	6.468467348
265.1923546     -53.6968396     12.56303662	1.7485047414
265.1920022     -53.7011624     20.40962718	4.6531292785
265.1909999     -53.6963708     24.0420113845	5.6059714969
265.1914731     -53.695849      21.3117391203	0.8985825975
265.1909557     -53.7007422     24.55977706	3.2265301025
265.1906009     -53.7000608     9.06046579	7.7189333134
265.190367      -53.6996624     22.22188165	3.385964088
265.1899631     -53.6991796     26.78619726	12.0065396316
265.1902641     -53.6982535     16.98351547	6.9141467144
265.1903604     -53.6969385     18.4508697342	5.7178247487
265.1894294     -53.6991506     -16.60081151	1.9265910193
265.189776      -53.698391      17.92955487	7.4357934992
265.1889351     -53.7014919     18.9301173959	3.738957259
265.1889361     -53.7012136     14.5505221598	4.4335725837
265.1889253     -53.6987283     25.33688334	6.1416254245
265.1890541     -53.6982912     19.90363932	7.0966358086
265.1887698     -53.696642      25.902581464	1.512825932
265.1884975     -53.701453      18.3161845728	3.7683184688
265.1879059     -53.700549      21.1372929491	4.0874848961
265.1871528     -53.6985597     19.2747472	5.8955937853
265.1869265     -53.697533      21.2352694718	2.048281557
265.2           -53.7123        15.1236199435	3.6183938257
265.196         -53.7084        20.8985990694	5.8634117357
265.191         -53.7047        21.5182574675	3.2904244374
265.197         -53.7093        15.4965090406	3.6346410815
265.209         -53.7063        29.96241559	7.2855548544
265.209         -53.7057        26.53500414	1.8782938177
265.205         -53.7052        13.69825615	0.8560676844
265.212         -53.7031        8.38913149	3.5845798974
265.198         -53.7028        6.71828287	4.9633188226
265.211         -53.7009        32.56669465	6.7913619605
265.202         -53.7           14.79674509	1.8725695389
265.214         -53.6954        6.94065972	5.1946836356
265.199         -53.7109        32.97088186	6.224818352
265.202         -53.7097        25.65267347	2.992988141
265.204         -53.7092        22.4808769	8.6313292737
265.203         -53.7076        21.78086358	6.0939844098
265.203         -53.7058        17.09962481	4.102364941
265.213         -53.7057        16.93324792	7.3716845598
265.216         -53.7055        24.77238506	4.5579068511
265.193         -53.7051        22.42992131	2.822874466
265.217         -53.7047        15.54045731	3.4504436316
265.194         -53.7044        24.21880854	3.7954418857
265.198         -53.7037        17.06937879	6.7138335137
265.197         -53.7032        14.53740812	3.2160118241
265.217         -53.7032        20.9627116	2.7407183403
265.205         -53.7027        27.77795709	12.3672488032
265.209         -53.7027        21.36454307	4.0939014644
265.208         -53.7023        15.61111742	4.769172808
265.197         -53.7019        7.78569384	4.8460611624
265.214         -53.7016        19.69533377	2.1900464068
265.206         -53.7013        17.34256283	6.8266655923
265.199         -53.7007        23.84782686	3.9097067856
265.205         -53.7004        24.27010205	2.5516063271
265.215         -53.6996        15.68174967	1.5866064351
265.214         -53.6991        19.52215891	6.4837226695
265.211         -53.699         21.10413254	2.6772936809
265.203         -53.6981        25.43508671	3.9617738092
265.211         -53.6958        17.84777564	6.8209782368
265.211         -53.6956        24.63752071	3.1224731716
265.208         -53.7091        21.88988663	2.6866015062
265.204         -53.7073        13.31734014	7.0763168692
265.199         -53.7074        18.28211821	0.9348082088
265.218         -53.7056        23.14870238	3.1492445849
265.199         -53.7052        16.89680993	5.70640908
265.21          -53.7033        14.12370287	3.4160250516
265.22          -53.7013        16.46952353	1.5177300734
265.208         -53.7007        13.42499733	1.0881551639
265.216         -53.7002        122.63533639	1.2525636752
265.213         -53.6997        13.81745865	1.3894199076
265.206         -53.6984        12.25759786	5.4039510004
265.206         -53.71          40.77400556	5.0709474415
265.198         -53.7092        13.64991121	5.4864432148
265.208         -53.7084        15.5734909	7.8387763664
265.207         -53.708         99.8995553	7.8483370244
265.209         -53.7076        29.29539737	3.5815018951
265.203         -53.7063        26.0656986	3.833416262
265.202         -53.7061        18.66296825	13.7662367888
265.207         -53.7054        22.74549022	3.831379764
265.203         -53.7053        15.08981405	9.6348510962
265.204         -53.7051        17.99593179	3.1687938294
265.195         -53.7049        9.77079318	10.1542612796
265.214         -53.7047        9.67279799	6.9472861975
265.213         -53.7046        99.25409565	4.1937749418
265.202         -53.7043        5.56479694	10.6586122094
265.202         -53.7039        20.68494651	5.509822845
265.211         -53.7041        20.84998147	4.8744663696
265.223         -53.7036        19.60255562	6.856260722
265.218         -53.7036        18.37002992	7.3503534192
265.201         -53.7035        9.12395133	7.5199376997
265.202         -53.7032        21.55456953	7.0174523044
265.198         -53.7032        20.11437713	6.9885295468
265.211         -53.7031        19.92836586	4.9574007156
265.196         -53.7027        23.1243905	3.3402222837
265.217         -53.7027        13.65558581	4.3763580573
265.203         -53.7027        24.0441594	3.7330937473
265.212         -53.7027        24.04770118	5.4077958614
265.212         -53.7026        12.14113452	8.2628727668
265.199         -53.7026        28.19926653	5.1002741246
265.2           -53.7026        24.21233374	6.3253664607
265.202         -53.7021        14.7832556	4.1035226146
265.201         -53.7018        19.44617584	9.3831120195
265.2           -53.7019        19.87833338	5.0980195252
265.198         -53.7           19.68388133	7.2954873725
265.208         -53.6997        14.15133729	4.8818973725
265.202         -53.6995        20.27307623	2.2515159128
265.204         -53.6994        17.39290403	12.9838548322
265.217         -53.6993        20.52885755	3.6829044878
265.209         -53.699         19.69065618	3.2840038864
265.206         -53.6988        10.64308449	4.249647332
265.207         -53.6988        24.13056874	2.2894893232
265.213         -53.6981        14.86067544	5.6513450551
265.208         -53.6979        4.03869941	10.9252929588
265.209         -53.6972        17.93559812	5.4658763641
265.213         -53.6972        22.1241693	4.4607502555
265.214         -53.6962        27.43320151	8.9269768656
265.214         -53.6958        12.13584015	9.2537482727
265.211         -53.695         22.21044662	5.5571077082
265.215         -53.7066        19.9522938	4.9412474619
265.198         -53.7054        27.46581186	6.0093455317
265.196         -53.7054        10.55962521	5.5150719941
265.211         -53.702         -1.66492352	8.0725657954
265.219         -53.7012        13.49166354	5.5278688972
265.215         -53.7007        28.12117886	4.8312851172
265.218         -53.7004        19.4793753	2.7665275751
265.217         -53.6998        36.76665015	5.7589929084
265.2           -53.6994        7.88184687	4.2405822759
265.207         -53.6979        15.55863949	6.7678116706
265.216         -53.6978        23.43158656	7.6638849313
265.21          -53.6942        24.71491313	3.0961215227
265.213         -53.708         11.31170181	1.7882664112
265.222         -53.7049        18.82220892	16.4620310135
265.203         -53.7042        -11.37441747	16.3821195939
265.193         -53.7041        15.09978058	9.6308112618
265.197         -53.7073        25.5220557	3.5597257841
265.193         -53.7012        12.80642325	9.7493111831
265.216         -53.7011        27.66348932	3.6748682777
265.206         -53.7006        13.70005933	9.2786608694
265.214         -53.7002        27.49227818	8.9786100946
265.199         -53.7082        13.37128119	6.8570788429
265.214         -53.7065        -10.20686618	7.3480931486
265.197         -53.7058        24.41396499	2.9735391856
265.213         -53.7006        33.46562878	6.3556115032
265.218         -53.7006        15.76425014	0.8604880396
265.219         -53.7002        -37.75635878	1.9022740115
265.199         -53.7079        36.85976817	12.8147205878
265.199         -53.7067        20.58829546	3.5077751013
265.215         -53.7065        33.50513616	6.9537823275
265.198         -53.7065        7.8310267	2.7133552612
265.197         -53.7056        14.79508608	3.2592701213
265.203         -53.7042        30.05466388	6.4466510341
265.209         -53.7027        8.91796484	3.3843963113
265.198         -53.7023        4.90598862	2.2973824747
265.218         -53.7012        42.41177362	11.5677593679
265.216         -53.7008        18.8140749	3.8964804202
265.204         -53.7006        26.23079378	5.0358738117
265.219         -53.7003        -35.58059053	2.7633758117
265.216         -53.7004        70.92363071	11.6799547843
265.201         -53.7004        6.80366121	6.0658159334
265.212         -53.6999        -6.22934166	17.4039589862
265.214         -53.6998        11.15588124	5.5013777898
265.217         -53.6993        0.71105879	10.606911309
265.201         -53.6991        15.93751248	5.2701846209
265.209         -53.699         9.0376942	6.1726838748
265.2           -53.6988        22.89510628	6.0094868652
265.207         -53.6979        15.97611764	4.1163407032
265.213         -53.6978        21.50433983	3.9274132062
265.212         -53.6964        21.36486615	3.618373522
265.1882521     -53.7022137     23.31197057	7.6113756792
265.1875016     -53.7015974     20.75868794	6.3546196869
265.1869721     -53.702902      22.34009093	3.210473231
265.1865516     -53.7020449     20.43894468	4.8679419247
265.1850062     -53.7015334     16.68328629	4.8229841936
265.1838679     -53.703163      -47.05570915	3.4150548284
265.1833638     -53.7017765     17.41573564	5.7897027963
265.1829891     -53.7033856     17.01947337	8.1366216719
265.18301       -53.7026351     35.93839428	6.6675635947
265.1831931     -53.7023767     16.38784	8.4864372839
265.1813136     -53.7033766     27.55474871	9.6634576107
265.181536      -53.7021096     17.81916569	4.4198424898
265.1808958     -53.702471      17.17414405	8.2432136641
265.1790662     -53.7036468     15.79786651	1.4249065983
265.1792104     -53.7030444     14.49372298	2.2192806168
265.1790238     -53.7025998     28.34730715	6.7133586529
265.1783785     -53.7047512     20.94976637	9.2767481407
265.1785527     -53.7044616     13.07332246	4.5622569831
265.1774837     -53.703859      31.93261259	2.7889425798
265.1775731     -53.7023824     17.69671486	7.7505789159
265.1773759     -53.7032073     16.092266	2.8272049667
265.1767751     -53.7019177     10.30335552	6.8505911953
265.1763061     -53.701884      23.83687302	7.4114731449
265.1760254     -53.7028216     21.58543539	4.3503848464
265.1756294     -53.7059277     8.84619536	4.5789603173
265.1749473     -53.7057594     27.17622414	4.4840103346
265.1748783     -53.7054431     20.4747423	1.6991755103
265.1743524     -53.7039729     12.66943089	5.0188427149
265.1743133     -53.7022724     8.2004811864	5.008169625
265.1743051     -53.7024764     37.5434470329	2.764852902
265.1738905     -53.705342      31.39688987	3.72355205
265.173393      -53.7052604     18.68882279	3.1981340448
265.1729604     -53.7061099     17.21040521	1.0807042556
265.1733383     -53.7042085     25.37888365	7.2140538877
265.1720352     -53.7083057     -29.65927083	7.0331694439
265.1716455     -53.707896      -7.56100842	4.4760491778
265.1721514     -53.7057941     12.64377236	6.4851426866
265.1718074     -53.7056616     37.57275055	7.0126993525
265.1720028     -53.7032741     32.18769297	15.4600680313
265.1704622     -53.7070902     30.98426929	10.6566945975
265.1705601     -53.7046407     21.7411797	6.738088216
265.1694684     -53.704337      30.02612706	8.6930291949
265.1689143     -53.7091574     14.4397710567	1.1968031341
265.1691605     -53.7083099     26.83300311	6.4731572914
265.1689766     -53.7041787     18.7008847221	1.9113625981
265.1682186     -53.7053471     14.28613769	7.7416819951
265.1684796     -53.7043061     15.2234451229	1.7541416853
265.1676681     -53.7089559     17.44965814	11.7880720872
265.1675402     -53.7061054     15.76041722	7.5005374393
265.1670365     -53.7096768     12.93601569	4.5632896218
265.1668632     -53.7087483     26.70042641	5.7910674995
265.1663722     -53.7062663     10.80939784	3.9004073589
265.1658852     -53.710147      24.98335574	13.2634698967
265.1662618     -53.7071538     14.69238143	2.7059771321
265.1658431     -53.7059278     3.7725745063	4.1292202109
265.1653911     -53.7069366     17.60486464	4.4653230836
265.1652811     -53.7062658     14.91969798	7.2637452394
265.1657383     -53.7052514     36.43080048	11.2684485209
265.1635555     -53.7080072     8.3635962775	3.5749057974
265.1635798     -53.7058812     14.0253706921	4.3283244911
265.163003      -53.7085311     6.31276061	17.1685343242
265.1624476     -53.7085456     20.1386747071	0.8362408085
265.1863716     -53.7004509     11.25834178	3.1565028678
265.1860486     -53.6999379     24.63856262	7.1849029823
265.1858132     -53.6996689     49.49789292	13.0040752547
265.1852331     -53.7008374     32.32060728	7.0553790572
265.1855575     -53.6996669     14.68127982	4.1664233722
265.1825306     -53.7006864     18.30410931	7.198463515
265.1810862     -53.7011463     18.33053806	2.9436989611
265.1801544     -53.6999737     15.7241130205	3.2650732219
265.1771455     -53.7009622     15.8356728646	3.7854729051
265.17          -53.7153        31.992876184	5.5709240505
265.167         -53.7118        29.1292527408	7.895465732
265.169         -53.7136        16.5469110919	3.6440606569
265.166         -53.7113        41.1246561933	9.6195850475
265.177         -53.7206        15.1392867759	5.4493385382
265.176         -53.7197        14.6176502327	2.3793393084
265.171         -53.7164        12.3210564521	1.6927237227
265.17          -53.7145        20.21619494	12.1554976529
265.167         -53.7113        37.9769041532	3.9291260554
265.168         -53.7126        27.3132218179	6.1809813093
265.176         -53.72          25.0021200265	5.2098141083
265.168         -53.7127        21.4540362661	3.5108754128
265.195         -53.7138        13.83191373	2.7557703893
265.179         -53.7126        25.0419605	3.4697670025
265.187         -53.7122        20.4830415	4.9297032767
265.183         -53.7112        22.34629331	6.7707952141
265.189         -53.7104        11.77691494	6.310610539
265.187         -53.7103        26.62794216	3.4383760494
265.196         -53.7103        19.92170894	5.913892977
265.195         -53.7092        -128.50512709	7.7215869757
265.179         -53.7093        17.12587805	4.6923891437
265.181         -53.719         25.87925061	6.2885270303
265.176         -53.7182        12.91900956	5.5720019916
265.176         -53.7178        -16.21665233	3.615075727
265.18          -53.7166        17.54060721	5.5114334416
265.183         -53.7165        11.5428749	1.9944313404
265.176         -53.716         18.80948112	1.8605186114
265.172         -53.7155        18.01314601	2.0211103498
265.178         -53.7152        18.04276374	2.4468517086
265.189         -53.7148        21.50368517	0.9337158029
265.194         -53.7147        16.19110762	9.850587901
265.187         -53.7144        17.84301074	7.784393825
265.18          -53.714         15.90877872	0.8762371855
265.177         -53.7139        -96.29293796	3.0259751673
265.182         -53.7135        10.27750407	1.9540341363
265.173         -53.7128        24.96717784	2.3825506895
265.184         -53.7127        11.76457125	9.4581350351
265.185         -53.7122        11.00155609	5.1243545974
265.188         -53.712         16.17842738	1.7048032052
265.19          -53.7118        12.26446031	3.9827588067
265.181         -53.7117        18.30012514	2.0533062312
265.194         -53.7115        18.5733876	0.7192776715
265.172         -53.7112        25.28364298	8.3294741124
265.172         -53.7107        17.93602667	9.4647652119
265.167         -53.7105        14.41625632	1.8632644876
265.184         -53.7102        14.09278312	4.47931966
265.184         -53.7098        12.60768461	6.1780926442
265.19          -53.7092        26.52942393	5.8182337605
265.191         -53.709         22.54660711	3.9111008831
265.171         -53.7089        -62.44926204	1.3773177401
265.178         -53.7084        0.57292208	4.3570882692
265.193         -53.7084        19.70302652	2.4053242861
265.192         -53.7076        13.36271415	6.0302058959
265.178         -53.7068        20.26209989	9.0582035456
265.176         -53.7068        23.47845875	6.5370141276
265.189         -53.7067        20.068752	1.8270604512
265.18          -53.7066        18.77680537	3.7101427054
265.179         -53.7063        20.93741291	4.4126121536
265.188         -53.7037        20.6333635	4.9590363513
265.196         -53.7137        31.42973242	7.8434933006
265.196         -53.7122        20.91542574	7.1498171211
265.196         -53.7113        25.26775418	6.8293289432
265.185         -53.7082        14.68546258	2.2511193975
265.182         -53.7072        19.44736027	1.7432781505
265.175         -53.7173        17.55270836	11.0886928539
265.177         -53.717         16.07832564	4.8352160309
265.18          -53.7167        15.40209974	3.8997716017
265.176         -53.7165        12.53720284	6.0316080707
265.182         -53.7165        18.46535554	1.0370514642
265.183         -53.7155        16.04223935	5.1610502043
265.191         -53.7149        2.72989504	8.4849667338
265.172         -53.7147        12.90035196	4.5069199637
265.176         -53.7142        14.30078677	4.1198269599
265.188         -53.7137        19.09955781	2.1463729178
265.194         -53.7135        28.48106355	7.1992353217
265.188         -53.7128        17.31326761	5.2914604285
265.18          -53.7115        18.44415025	3.5450865264
265.185         -53.7115        22.25009833	4.6888276185
265.192         -53.7114        19.94406559	2.1580453988
265.178         -53.7113        5.78488823	8.3538717807
265.175         -53.7111        17.43938302	2.2232252111
265.195         -53.7111        18.63159224	4.9897905262
265.184         -53.7107        13.86310446	2.5703322765
265.195         -53.7098        18.23793942	6.4992829656
265.173         -53.7095        11.92636292	1.5549213623
265.18          -53.7089        18.78760969	4.976724393
265.191         -53.7081        15.83993092	3.4495478955
265.18          -53.7081        21.67951687	3.901455536
265.187         -53.708         29.62273484	4.7845510839
265.183         -53.7079        24.83613607	2.4499625958
265.186         -53.7074        16.20613526	2.188949059
265.18          -53.7069        22.81898165	7.4341964526
265.193         -53.7062        10.69288019	8.6767535096
265.188         -53.7061        11.52855654	1.1280069321
265.191         -53.706         18.75834639	3.1973635263
265.187         -53.7058        14.72667664	5.492981259
265.185         -53.7052        17.21749011	3.4534672284
265.19          -53.7049        20.31029153	3.7833543918
265.18          -53.7196        23.98927108	9.2512069049
265.175         -53.7151        15.73563637	3.2610718026
265.174         -53.7139        18.20797562	4.384300093
265.175         -53.713         -96.83624531	1.5958372208
265.198         -53.7132        4.32908456	8.84988861
265.181         -53.7126        19.82132023	7.5598447733
265.173         -53.7125        16.02666146	3.9642367169
265.177         -53.7121        16.65118019	3.1577583908
265.175         -53.7117        3.0488333	5.7902680482
265.179         -53.7118        8.30442395	3.6926663817
265.173         -53.7116        25.22693444	4.7418821537
265.181         -53.7112        7.0778472	4.681842077
265.171         -53.711         27.14498181	6.3525847298
265.188         -53.711         17.52501989	4.7937624527
265.167         -53.71          21.25424719	3.1966850123
265.176         -53.7096        21.88178485	6.6610886638
265.172         -53.7093        39.45263722	7.6247932598
265.188         -53.7078        17.53572869	4.2047368865
265.179         -53.707         16.68812407	5.6295320177
265.183         -53.7154        18.19839323	3.1579466044
265.197         -53.7136        0.18854843	26.5467647385
265.178         -53.7125        15.9811246	3.0752072145
265.194         -53.7109        10.72739813	10.7945637468
265.174         -53.7095        16.00354151	6.8580132192
265.19          -53.706         18.84591421	7.6406920464
265.172         -53.7149        25.69531983	4.3974051623
265.173         -53.7145        -8.16238214	2.2401208986
265.191         -53.7145        16.8583045	3.9610722666
265.176         -53.7141        25.74272214	8.4951031762
265.171         -53.7103        0.25662324	9.1360127008
265.18          -53.7056        9.2301586	6.7094838707
265.175         -53.7158        20.57061213	2.7690066149
265.175         -53.7125        19.52438935	3.0867910211
265.177         -53.7086        22.56674791	9.0710126771
265.185         -53.7059        17.33380499	3.35590281
265.19          -53.7082        11.07765741	8.8354219943
265.174         -53.712         30.62847745	4.5799017628
265.189         -53.7046        22.89274977	8.1881023272
265.187         -53.7097        25.68665738	3.2383139093
265.178         -53.7089        15.96917896	7.5509038934
265.187         -53.7096        15.51828	4.37227847
265.188         -53.7088        23.55140284	10.0134989252
265.188         -53.7086        18.29285161	4.3762368178
265.184         -53.7176        23.97005373	3.7778711666
265.175         -53.7156        21.08707886	3.3608151085
265.189         -53.7152        18.14105483	2.3350696429
265.179         -53.7138        14.7638602	8.3780711279
265.172         -53.7138        9.9664608	2.2753206437
265.195         -53.7138        16.26005376	11.2681183334
265.189         -53.7138        20.27850309	4.8051455735
265.182         -53.7137        36.13618318	7.9352376588
265.178         -53.7124        30.51439053	8.410372418
265.175         -53.7123        12.35359399	6.1712193112
265.179         -53.712         12.55377215	4.9700868809
265.174         -53.7119        3.18146074	12.262728444
265.188         -53.7116        25.82782335	4.6918928615
265.195         -53.7108        24.2909374	2.4050549556
265.186         -53.7096        14.18413907	4.8426075148
265.181         -53.709         25.90569905	7.1189195501
265.19          -53.7083        25.35762796	8.6783086059
265.182         -53.708         21.51964906	1.8243839838
265.186         -53.7072        -108.84895076	7.3717780348
265.182         -53.7071        9.83843817	6.8785036555
265.188         -53.7065        23.09191905	4.1291445534
265.185         -53.706         16.68930532	3.0236409191
265.185         -53.7056        19.7385649	5.9564078034
265.1635193     -53.7092631     3.02878488	10.52791889
265.1633694     -53.7101677     -0.99514183	8.1497281844
265.1618316     -53.7115736     17.44607103	3.8098919894
265.1617962     -53.7104712     8.45116109	4.034853649
265.1611816     -53.7106508     16.34504414	4.6436648747
265.1613706     -53.7080497     15.6958404	2.5636424757
265.1611451     -53.7074859     15.53987609	9.0085151942
265.1607844     -53.710242      -4.580456	3.6690412405
265.1604742     -53.7084929     21.77610081	3.7714767774
265.1603798     -53.7095976     27.16540334	10.9360945393
