# Full	  RA		DEC	LID	RA	 DEC	      RV    e	o  Bmag
  227  13 26 32.4  -47 34 44  56064  201.6350  -47.57879  -1947.4  4.8  1  14.9
  228  13 27 02.2  -47 34 37  56105  201.7591  -47.57684    889.4  5.0  1  15.0
  229  13 27 13.9  -47 34 47  56123  201.8079  -47.57978   1586.6  5.7  1  14.9
  230  13 27 19.8  -47 27 32  56131  201.8325  -47.45896     18.4  5.3  1  17.0
  231  13 23 17.2  -47 24 37  57001  200.8215  -47.41039     -7.8  1.7  1  15.8
  232  13 23 25.3  -47 27 03  57002  200.8556  -47.45089      0.6  2.6  1  13.4
  233  13 25 09.3  -47 46 36  58010  201.2889  -47.77659    241.7  5.8  1  16.6
  234  13 25 51.9  -47 35 37  58022  201.4663  -47.59356     20.5  4.3  1  16.4
  235  13 26 18.9  -47 25 47  58035  201.5788  -47.42975     17.9  4.2  1  16.6
  236  13 26 24.1  -47 35 28  58039  201.6004  -47.59110    259.2  3.9  1  14.9
  237  13 27 05.1  -47 35 38  58080  201.7713  -47.59400  -1974.4  5.3  1  15.0
  238  13 25 10.0  -47 16 31  59012  201.2916  -47.27540    -15.7  6.4  1  17.0
  239  13 27 40.3  -47 36 00  59093  201.9178  -47.60000    250.4  4.9  1  14.7
  240  13 23 32.4  -47 43 34  60001  200.8848  -47.72624    -23.6  2.8  1  12.7
  241  13 26 21.8  -47 19 13  60040  201.5909  -47.32031     20.7  5.4  1  16.6
  242  13 23 34.8  -47 36 57  61003  200.8950  -47.61593     11.6  8.1  1  14.4
  243  13 23 50.1  -47 37 15  61006  200.9588  -47.62071    -65.6  4.8  1  15.3
  244  13 26 12.6  -47 36 52  61037  201.5523  -47.61441     14.7  3.9  1  15.5
  245  13 26 15.0  -47 37 00  61040  201.5625  -47.61672     22.2  5.5  1  15.0
  246  13 26 51.1  -47 37 13  61069  201.7129  -47.62028    232.6  5.7  1  14.8
  247  13 25 55.5  -47 37 44  62021  201.4811  -47.62891    212.9  4.6  1  15.2
